time,lat,lon,wind_dir,wind_strength,dt,bin_dt,id_map,lat_map,lon_map,proba,M0
503960.6692069704,-0.1307124554651866,117.02743884628973,-90.52218520384989,55.10578859043722,139.989074779714,140,8249,-0.9090909090909065,118.18181818181819,0.009974665884132983,8.0
505600.2942395774,-0.1381460398813103,116.21581692845336,-90.52218520384989,55.10578859043722,140.44452617766038,141,8149,-0.9090909090909065,114.54545454545456,0.010114441284289843,8.0
512220.6013999517,-0.1704571182874072,112.98336900138014,-90.57307150653448,54.3556188371453,142.28350038887547,143,8149,-0.9090909090909065,114.54545454545456,0.010254196950444161,8.0
520407.5957653001,-0.2107226980298985,108.96862990610398,-90.5772269080344,54.59127036762234,144.55766549036113,145,7949,-0.9090909090909065,107.27272727272725,0.01039393288697077,8.0
526395.923832598,-0.2403534680426407,106.0053472174526,-90.57477434331456,55.08797186853669,146.22108995349944,147,7949,-0.9090909090909065,107.27272727272725,0.010533649095342379,8.0
527815.1080453113,-0.2474277683220676,105.30307334297682,-90.57477434331456,55.08797186853669,146.61530779036426,147,7849,-0.9090909090909065,103.63636363636363,0.010533649095342379,8.0
534243.855335598,-0.2751635013778888,101.99900126070791,-90.48514126955504,57.21435099008741,148.401070926555,149,7849,-0.9090909090909065,103.63636363636363,0.010673345578344207,8.0
541757.5450194181,-0.3051925551389269,98.02315801141322,-90.43974682013037,58.90523492983476,150.48820694983837,151,7649,-0.9090909090909065,96.36363636363637,0.01081302233916237,8.0
542963.8037131586,-0.3101053064237754,97.38487003362896,-90.43974682013037,58.90523492983476,150.8232788092107,151,7649,-0.9090909090909065,96.36363636363637,0.01081302233916237,8.0
549376.06596825,-0.3348345027183827,93.97990392169824,-90.4227971548832,59.112209400282175,152.60446276895834,153,7549,-0.9090909090909065,92.72727272727269,0.010952679380046182,8.0
556866.4836216964,-0.3613983073348393,89.94676899560355,-90.38694921123036,59.93896691111058,154.6851343393601,155,7449,-0.9090909090909065,89.09090909090907,0.011092316703709582,8.0
562414.4834806998,-0.3804508605624343,87.019603263598,-90.37983309374832,58.73299059763741,156.2262454113055,157,7349,-0.9090909090909065,85.45454545454544,0.011231934312864067,8.0
563482.4438854726,-0.3841928166676496,86.45613921656843,-90.37983309374832,58.73299059763741,156.52290107929795,157,7349,-0.9090909090909065,85.45454545454544,0.011231934312864067,8.0
569898.3720139911,-0.4031739238559451,83.03725810292893,-90.32762704486856,59.31876978437136,158.30510333721975,159,7249,-0.9090909090909065,81.81818181818181,0.011371532210239343,8.0
570915.1952165994,-0.4062748904359057,82.49541928234761,-90.32762704486856,59.31876978437136,158.58755422683316,159,7249,-0.9090909090909065,81.81818181818181,0.011371532210239343,8.0
577708.5512933846,-0.4241400179625541,78.97364905008841,-90.3013808840448,57.708798357067735,160.47459758149574,161,7149,-0.9090909090909065,78.18181818181819,0.011511110398669366,8.0
585475.7449017832,-0.4421654735723821,74.98707671344455,-90.27230731365988,57.13454526975427,162.63215136160645,163,7049,-0.9090909090909065,74.54545454545453,0.011650668881069692,8.0
593655.771056624,-0.4704750004438858,70.9960537235873,-90.4194365877591,54.31225530244959,164.90438084906222,165,6949,-0.9090909090909065,70.9090909090909,0.011790207660350105,8.0
599613.3862743472,-0.4869704845648684,68.00831615512826,-90.32663657555084,55.82550716412712,166.55927396509645,167,6849,-0.9090909090909065,67.27272727272725,0.01192972673936632,8.0
600525.4535796805,-0.4895799299666747,67.55091522263872,-90.32663657555084,55.82550716412712,166.8126259943557,167,6849,-0.9090909090909065,67.27272727272725,0.01192972673936632,8.0
607798.0108309039,-0.5178391860988985,64.02314102452718,-90.47127065373374,53.99852660648274,168.83278078636218,169,6749,-0.9090909090909065,63.636363636363626,0.012069226120947296,8.0
608678.8629221941,-0.5213627832939459,63.59585680139877,-90.47127065373374,53.99852660648274,169.07746192283167,170,6749,-0.9090909090909065,63.636363636363626,0.012208705807494336,8.0
616325.6084492921,-0.5468301925219607,59.956581535773545,-90.4151119734748,52.97869044744841,171.20155790258116,172,6649,-0.9090909090909065,60.0,0.012348165802193667,8.0
624530.2005900989,-0.5774439324354418,56.03878367774006,-90.46377763563312,53.15554136783482,173.48061127502746,174,6549,-0.9090909090909065,56.363636363636346,0.012487606107780658,8.0
625303.9926362893,-0.5804427540329988,55.66928787853612,-90.46377763563312,53.15554136783482,173.69555351008037,174,6549,-0.9090909090909065,56.363636363636346,0.012487606107780658,8.0
632902.0777296952,-0.6148497155512013,51.99693076707442,-90.55221007924496,53.80309883353932,175.80613270269313,176,6449,-0.9090909090909065,52.72727272727272,0.01262702672695526,8.0
639195.7640695091,-0.6389279980061356,48.97704431109942,-90.47021133996893,53.41269867633464,177.55437890819698,178,6349,-0.9090909090909065,49.09090909090909,0.01276642766237901,8.0
