distance,shape,scale,freq,model,comp,m0_default
10535.0,0.5002337407046681,1.2857542279241356e-07,0.01,Hot25,v,6.0
10540.0,0.5002098692470528,1.2847243329102323e-07,0.01,Hot25,v,6.0
10545.0,0.5001859977894375,1.283694437896329e-07,0.01,Hot25,v,6.0
10550.0,0.5001621263318221,1.2826645428824258e-07,0.01,Hot25,v,6.0
10555.0,0.5001382548742068,1.2816346478685226e-07,0.01,Hot25,v,6.0
10560.0,0.5000210688278862,1.2810147444052176e-07,0.01,Hot25,v,6.0
10565.0,0.49990388278156556,1.280394840941912e-07,0.01,Hot25,v,6.0
10570.0,0.4997866967352449,1.2797749374786069e-07,0.01,Hot25,v,6.0
10575.0,0.4996695106889243,1.2791550340153013e-07,0.01,Hot25,v,6.0
10580.0,0.49955232464260363,1.278535130551996e-07,0.01,Hot25,v,6.0
10585.0,0.49943513859628297,1.2779152270886909e-07,0.01,Hot25,v,6.0
10590.0,0.49931795254996236,1.2772953236253856e-07,0.01,Hot25,v,6.0
10595.0,0.4992007665036417,1.2766754201620804e-07,0.01,Hot25,v,6.0
10600.0,0.4990835804573211,1.2760555166987749e-07,0.01,Hot25,v,6.0
10605.0,0.49896639441100044,1.2754356132354696e-07,0.01,Hot25,v,6.0
10610.0,0.49902656802312717,1.2742582941491613e-07,0.01,Hot25,v,6.0
10615.0,0.49908674163525385,1.2730809750628528e-07,0.01,Hot25,v,6.0
10620.0,0.4991469152473806,1.2719036559765445e-07,0.01,Hot25,v,6.0
10625.0,0.49920708885950726,1.270726336890236e-07,0.01,Hot25,v,6.0
10630.0,0.499267262471634,1.2695490178039274e-07,0.01,Hot25,v,6.0
10635.0,0.49932743608376073,1.2683716987176188e-07,0.01,Hot25,v,6.0
10640.0,0.4993876096958874,1.2671943796313105e-07,0.01,Hot25,v,6.0
10645.0,0.49944778330801415,1.266017060545002e-07,0.01,Hot25,v,6.0
10650.0,0.4995079569201408,1.2648397414586936e-07,0.01,Hot25,v,6.0
10655.0,0.49956813053226756,1.263662422372385e-07,0.01,Hot25,v,6.0
10660.0,0.499673274895716,1.2633357922535177e-07,0.01,Hot25,v,6.0
10665.0,0.49977841925916444,1.2630091621346503e-07,0.01,Hot25,v,6.0
10670.0,0.49988356362261294,1.262682532015783e-07,0.01,Hot25,v,6.0
10675.0,0.4999887079860614,1.2623559018969153e-07,0.01,Hot25,v,6.0
10680.0,0.5000938523495098,1.262029271778048e-07,0.01,Hot25,v,6.0
10685.0,0.5001989967129583,1.2617026416591806e-07,0.01,Hot25,v,6.0
10690.0,0.5003041410764067,1.261376011540313e-07,0.01,Hot25,v,6.0
10695.0,0.5004092854398552,1.2610493814214456e-07,0.01,Hot25,v,6.0
10700.0,0.5005144298033036,1.2607227513025782e-07,0.01,Hot25,v,6.0
10705.0,0.5006195741667521,1.2603961211837106e-07,0.01,Hot25,v,6.0
10710.0,0.5009186520890017,1.2594275642727057e-07,0.01,Hot25,v,6.0
10715.0,0.5012177300112511,1.2584590073617008e-07,0.01,Hot25,v,6.0
10720.0,0.5015168079335007,1.257490450450696e-07,0.01,Hot25,v,6.0
10725.0,0.5018158858557502,1.256521893539691e-07,0.01,Hot25,v,6.0
10730.0,0.5021149637779998,1.2555533366286861e-07,0.01,Hot25,v,6.0
10735.0,0.5024140417002494,1.2545847797176812e-07,0.01,Hot25,v,6.0
10740.0,0.5027131196224989,1.2536162228066764e-07,0.01,Hot25,v,6.0
10745.0,0.5030121975447485,1.2526476658956715e-07,0.01,Hot25,v,6.0
10750.0,0.5033112754669979,1.2516791089846666e-07,0.01,Hot25,v,6.0
10755.0,0.5036103533892475,1.2507105520736617e-07,0.01,Hot25,v,6.0
10760.0,0.5037276524251466,1.2498989165419506e-07,0.01,Hot25,v,6.0
10765.0,0.5038449514610457,1.2490872810102394e-07,0.01,Hot25,v,6.0
10770.0,0.5039622504969448,1.2482756454785283e-07,0.01,Hot25,v,6.0
10775.0,0.5040795495328438,1.2474640099468174e-07,0.01,Hot25,v,6.0
10780.0,0.5041968485687429,1.2466523744151063e-07,0.01,Hot25,v,6.0
10785.0,0.504314147604642,1.2458407388833951e-07,0.01,Hot25,v,6.0
10790.0,0.5044314466405411,1.2450291033516843e-07,0.01,Hot25,v,6.0
10795.0,0.5045487456764401,1.2442174678199731e-07,0.01,Hot25,v,6.0
10800.0,0.5046660447123392,1.2434058322882623e-07,0.01,Hot25,v,6.0
10805.0,0.5047833437482383,1.242594196756551e-07,0.01,Hot25,v,6.0
10810.0,0.5051011582904404,1.2391101632666703e-07,0.01,Hot25,v,6.0
10815.0,0.5054189728326426,1.2356261297767897e-07,0.01,Hot25,v,6.0
10820.0,0.5057367873748446,1.2321420962869093e-07,0.01,Hot25,v,6.0
10825.0,0.5060546019170468,1.2286580627970287e-07,0.01,Hot25,v,6.0
10830.0,0.5063724164592489,1.2251740293071479e-07,0.01,Hot25,v,6.0
10835.0,0.506690231001451,1.2216899958172673e-07,0.01,Hot25,v,6.0
10840.0,0.5070080455436532,1.2182059623273867e-07,0.01,Hot25,v,6.0
10845.0,0.5073258600858552,1.2147219288375063e-07,0.01,Hot25,v,6.0
10850.0,0.5076436746280574,1.2112378953476257e-07,0.01,Hot25,v,6.0
10855.0,0.5079614891702595,1.207753861857745e-07,0.01,Hot25,v,6.0
10860.0,0.5080201764629859,1.206290338518686e-07,0.01,Hot25,v,6.0
10865.0,0.5080788637557124,1.2048268151796275e-07,0.01,Hot25,v,6.0
10870.0,0.5081375510484388,1.2033632918405687e-07,0.01,Hot25,v,6.0
10875.0,0.5081962383411652,1.20189976850151e-07,0.01,Hot25,v,6.0
10880.0,0.5082549256338917,1.200436245162451e-07,0.01,Hot25,v,6.0
10885.0,0.5083136129266181,1.1989727218233923e-07,0.01,Hot25,v,6.0
10890.0,0.5083723002193445,1.1975091984843335e-07,0.01,Hot25,v,6.0
10895.0,0.5084309875120709,1.196045675145275e-07,0.01,Hot25,v,6.0
10900.0,0.5084896748047975,1.1945821518062162e-07,0.01,Hot25,v,6.0
10905.0,0.5085483620975239,1.1931186284671574e-07,0.01,Hot25,v,6.0
10910.0,0.5085583213817815,1.1915863739288629e-07,0.01,Hot25,v,6.0
10915.0,0.5085682806660392,1.1900541193905682e-07,0.01,Hot25,v,6.0
10920.0,0.5085782399502968,1.1885218648522737e-07,0.01,Hot25,v,6.0
10925.0,0.5085881992345546,1.1869896103139792e-07,0.01,Hot25,v,6.0
10930.0,0.5085981585188122,1.1854573557756846e-07,0.01,Hot25,v,6.0
10935.0,0.5086081178030698,1.1839251012373901e-07,0.01,Hot25,v,6.0
10940.0,0.5086180770873275,1.1823928466990956e-07,0.01,Hot25,v,6.0
10945.0,0.5086280363715852,1.1808605921608011e-07,0.01,Hot25,v,6.0
10950.0,0.5086379956558429,1.1793283376225064e-07,0.01,Hot25,v,6.0
10955.0,0.5086479549401005,1.177796083084212e-07,0.01,Hot25,v,6.0
10960.0,0.5084101330753342,1.1777603784674734e-07,0.01,Hot25,v,6.0
10965.0,0.5081723112105678,1.1777246738507349e-07,0.01,Hot25,v,6.0
10970.0,0.5079344893458015,1.1776889692339963e-07,0.01,Hot25,v,6.0
10975.0,0.5076966674810353,1.1776532646172576e-07,0.01,Hot25,v,6.0
10980.0,0.507458845616269,1.1776175600005193e-07,0.01,Hot25,v,6.0
10985.0,0.5072210237515026,1.1775818553837806e-07,0.01,Hot25,v,6.0
10990.0,0.5069832018867363,1.177546150767042e-07,0.01,Hot25,v,6.0
10995.0,0.50674538002197,1.1775104461503033e-07,0.01,Hot25,v,6.0
11000.0,0.5065075581572036,1.177474741533565e-07,0.01,Hot25,v,6.0
11005.0,0.5062697362924373,1.1774390369168264e-07,0.01,Hot25,v,6.0
11010.0,0.5064327754166038,1.1757688344562223e-07,0.01,Hot25,v,6.0
11015.0,0.5065958145407702,1.1740986319956186e-07,0.01,Hot25,v,6.0
11020.0,0.5067588536649367,1.1724284295350146e-07,0.01,Hot25,v,6.0
11025.0,0.506921892789103,1.170758227074411e-07,0.01,Hot25,v,6.0
11030.0,0.5070849319132695,1.169088024613807e-07,0.01,Hot25,v,6.0
11035.0,0.507247971037436,1.167417822153203e-07,0.01,Hot25,v,6.0
11040.0,0.5074110101616024,1.1657476196925994e-07,0.01,Hot25,v,6.0
11045.0,0.5075740492857689,1.1640774172319954e-07,0.01,Hot25,v,6.0
11050.0,0.5077370884099353,1.1624072147713917e-07,0.01,Hot25,v,6.0
11055.0,0.5079001275341017,1.1607370123107877e-07,0.01,Hot25,v,6.0
11060.0,0.5083526385248254,1.1592095074452333e-07,0.01,Hot25,v,6.0
11065.0,0.508805149515549,1.1576820025796789e-07,0.01,Hot25,v,6.0
11070.0,0.5092576605062725,1.1561544977141245e-07,0.01,Hot25,v,6.0
11075.0,0.5097101714969962,1.1546269928485701e-07,0.01,Hot25,v,6.0
11080.0,0.5101626824877198,1.1530994879830157e-07,0.01,Hot25,v,6.0
11085.0,0.5106151934784434,1.1515719831174612e-07,0.01,Hot25,v,6.0
11090.0,0.511067704469167,1.1500444782519068e-07,0.01,Hot25,v,6.0
11095.0,0.5115202154598906,1.1485169733863524e-07,0.01,Hot25,v,6.0
11100.0,0.5119727264506142,1.1469894685207978e-07,0.01,Hot25,v,6.0
11105.0,0.5124252374413378,1.1454619636552434e-07,0.01,Hot25,v,6.0
11110.0,0.5123885431033008,1.1451534203531014e-07,0.01,Hot25,v,6.0
11115.0,0.5123518487652637,1.1448448770509594e-07,0.01,Hot25,v,6.0
11120.0,0.5123151544272266,1.1445363337488173e-07,0.01,Hot25,v,6.0
11125.0,0.5122784600891896,1.1442277904466751e-07,0.01,Hot25,v,6.0
11130.0,0.5122417657511527,1.143919247144533e-07,0.01,Hot25,v,6.0
11135.0,0.5122050714131156,1.1436107038423911e-07,0.01,Hot25,v,6.0
11140.0,0.5121683770750785,1.143302160540249e-07,0.01,Hot25,v,6.0
11145.0,0.5121316827370415,1.1429936172381068e-07,0.01,Hot25,v,6.0
11150.0,0.5120949883990045,1.1426850739359648e-07,0.01,Hot25,v,6.0
11155.0,0.5120582940609674,1.1423765306338226e-07,0.01,Hot25,v,6.0
11160.0,0.5122265481296251,1.1415065522584072e-07,0.01,Hot25,v,6.0
11165.0,0.5123948021982829,1.140636573882992e-07,0.01,Hot25,v,6.0
11170.0,0.5125630562669407,1.1397665955075765e-07,0.01,Hot25,v,6.0
11175.0,0.5127313103355984,1.1388966171321613e-07,0.01,Hot25,v,6.0
11180.0,0.5128995644042562,1.1380266387567458e-07,0.01,Hot25,v,6.0
11185.0,0.5130678184729139,1.1371566603813304e-07,0.01,Hot25,v,6.0
11190.0,0.5132360725415717,1.1362866820059151e-07,0.01,Hot25,v,6.0
11195.0,0.5134043266102294,1.1354167036304997e-07,0.01,Hot25,v,6.0
11200.0,0.5135725806788872,1.1345467252550845e-07,0.01,Hot25,v,6.0
11205.0,0.513740834747545,1.133676746879669e-07,0.01,Hot25,v,6.0
11210.0,0.5138572196279009,1.1333028571315453e-07,0.01,Hot25,v,6.0
11215.0,0.5139736045082568,1.1329289673834217e-07,0.01,Hot25,v,6.0
11220.0,0.5140899893886128,1.132555077635298e-07,0.01,Hot25,v,6.0
11225.0,0.5142063742689688,1.1321811878871745e-07,0.01,Hot25,v,6.0
11230.0,0.5143227591493247,1.1318072981390507e-07,0.01,Hot25,v,6.0
11235.0,0.5144391440296806,1.131433408390927e-07,0.01,Hot25,v,6.0
11240.0,0.5145555289100365,1.1310595186428034e-07,0.01,Hot25,v,6.0
11245.0,0.5146719137903926,1.1306856288946798e-07,0.01,Hot25,v,6.0
11250.0,0.5147882986707485,1.1303117391465562e-07,0.01,Hot25,v,6.0
11255.0,0.5149046835511044,1.1299378493984324e-07,0.01,Hot25,v,6.0
11260.0,0.5154870052382411,1.128108826644919e-07,0.01,Hot25,v,6.0
11265.0,0.5160693269253778,1.1262798038914056e-07,0.01,Hot25,v,6.0
11270.0,0.5166516486125146,1.1244507811378923e-07,0.01,Hot25,v,6.0
11275.0,0.5172339702996512,1.1226217583843788e-07,0.01,Hot25,v,6.0
11280.0,0.5178162919867879,1.1207927356308654e-07,0.01,Hot25,v,6.0
11285.0,0.5183986136739246,1.1189637128773521e-07,0.01,Hot25,v,6.0
11290.0,0.5189809353610613,1.1171346901238386e-07,0.01,Hot25,v,6.0
11295.0,0.5195632570481981,1.1153056673703252e-07,0.01,Hot25,v,6.0
11300.0,0.5201455787353347,1.1134766446168117e-07,0.01,Hot25,v,6.0
11305.0,0.5207279004224714,1.1116476218632983e-07,0.01,Hot25,v,6.0
11310.0,0.5206996009433591,1.1113804667834882e-07,0.01,Hot25,v,6.0
11315.0,0.5206713014642467,1.111113311703678e-07,0.01,Hot25,v,6.0
11320.0,0.5206430019851344,1.1108461566238678e-07,0.01,Hot25,v,6.0
11325.0,0.5206147025060219,1.1105790015440576e-07,0.01,Hot25,v,6.0
11330.0,0.5205864030269096,1.1103118464642475e-07,0.01,Hot25,v,6.0
11335.0,0.5205581035477973,1.1100446913844374e-07,0.01,Hot25,v,6.0
11340.0,0.5205298040686849,1.1097775363046271e-07,0.01,Hot25,v,6.0
11345.0,0.5205015045895726,1.109510381224817e-07,0.01,Hot25,v,6.0
11350.0,0.5204732051104601,1.1092432261450068e-07,0.01,Hot25,v,6.0
11355.0,0.5204449056313478,1.1089760710651966e-07,0.01,Hot25,v,6.0
11360.0,0.5206919607632562,1.1073711500718558e-07,0.01,Hot25,v,6.0
11365.0,0.5209390158951646,1.1057662290785148e-07,0.01,Hot25,v,6.0
11370.0,0.521186071027073,1.1041613080851739e-07,0.01,Hot25,v,6.0
11375.0,0.5214331261589814,1.102556387091833e-07,0.01,Hot25,v,6.0
11380.0,0.5216801812908898,1.1009514660984922e-07,0.01,Hot25,v,6.0
11385.0,0.5219272364227981,1.0993465451051512e-07,0.01,Hot25,v,6.0
11390.0,0.5221742915547065,1.0977416241118103e-07,0.01,Hot25,v,6.0
11395.0,0.522421346686615,1.0961367031184694e-07,0.01,Hot25,v,6.0
11400.0,0.5226684018185234,1.0945317821251287e-07,0.01,Hot25,v,6.0
11405.0,0.5229154569504317,1.0929268611317877e-07,0.01,Hot25,v,6.0
11410.0,0.5229034222178534,1.0915803871901643e-07,0.01,Hot25,v,6.0
11415.0,0.522891387485275,1.090233913248541e-07,0.01,Hot25,v,6.0
11420.0,0.5228793527526966,1.0888874393069176e-07,0.01,Hot25,v,6.0
11425.0,0.5228673180201182,1.0875409653652942e-07,0.01,Hot25,v,6.0
11430.0,0.5228552832875398,1.0861944914236709e-07,0.01,Hot25,v,6.0
11435.0,0.5228432485549614,1.0848480174820476e-07,0.01,Hot25,v,6.0
11440.0,0.5228312138223831,1.0835015435404242e-07,0.01,Hot25,v,6.0
11445.0,0.5228191790898047,1.0821550695988008e-07,0.01,Hot25,v,6.0
11450.0,0.5228071443572263,1.0808085956571775e-07,0.01,Hot25,v,6.0
11455.0,0.5227951096246479,1.0794621217155541e-07,0.01,Hot25,v,6.0
11460.0,0.5229676141677867,1.0780354396004845e-07,0.01,Hot25,v,6.0
11465.0,0.5231401187109254,1.0766087574854151e-07,0.01,Hot25,v,6.0
11470.0,0.5233126232540641,1.0751820753703455e-07,0.01,Hot25,v,6.0
11475.0,0.5234851277972029,1.073755393255276e-07,0.01,Hot25,v,6.0
11480.0,0.5236576323403417,1.0723287111402065e-07,0.01,Hot25,v,6.0
11485.0,0.5238301368834803,1.0709020290251369e-07,0.01,Hot25,v,6.0
11490.0,0.5240026414266191,1.0694753469100675e-07,0.01,Hot25,v,6.0
11495.0,0.5241751459697579,1.0680486647949979e-07,0.01,Hot25,v,6.0
11500.0,0.5243476505128966,1.0666219826799284e-07,0.01,Hot25,v,6.0
11505.0,0.5245201550560353,1.065195300564859e-07,0.01,Hot25,v,6.0
11510.0,0.5247228841428506,1.0626324152063573e-07,0.01,Hot25,v,6.0
11515.0,0.5249256132296658,1.0600695298478556e-07,0.01,Hot25,v,6.0
11520.0,0.5251283423164811,1.057506644489354e-07,0.01,Hot25,v,6.0
11525.0,0.5253310714032963,1.0549437591308521e-07,0.01,Hot25,v,6.0
11530.0,0.5255338004901116,1.0523808737723506e-07,0.01,Hot25,v,6.0
11535.0,0.5257365295769268,1.049817988413849e-07,0.01,Hot25,v,6.0
11540.0,0.525939258663742,1.0472551030553473e-07,0.01,Hot25,v,6.0
11545.0,0.5261419877505573,1.0446922176968456e-07,0.01,Hot25,v,6.0
11550.0,0.5263447168373725,1.0421293323383438e-07,0.01,Hot25,v,6.0
11555.0,0.5265474459241878,1.0395664469798423e-07,0.01,Hot25,v,6.0
11560.0,0.5262253680205198,1.0384545952379619e-07,0.01,Hot25,v,6.0
11565.0,0.5259032901168517,1.0373427434960816e-07,0.01,Hot25,v,6.0
11570.0,0.5255812122131835,1.0362308917542015e-07,0.01,Hot25,v,6.0
11575.0,0.5252591343095155,1.035119040012321e-07,0.01,Hot25,v,6.0
11580.0,0.5249370564058475,1.0340071882704408e-07,0.01,Hot25,v,6.0
11585.0,0.5246149785021794,1.0328953365285605e-07,0.01,Hot25,v,6.0
11590.0,0.5242929005985113,1.0317834847866804e-07,0.01,Hot25,v,6.0
11595.0,0.5239708226948433,1.0306716330448e-07,0.01,Hot25,v,6.0
11600.0,0.5236487447911753,1.0295597813029196e-07,0.01,Hot25,v,6.0
11605.0,0.5233266668875072,1.0284479295610394e-07,0.01,Hot25,v,6.0
11610.0,0.5233962998733935,1.0262118447132776e-07,0.01,Hot25,v,6.0
11615.0,0.5234659328592799,1.023975759865516e-07,0.01,Hot25,v,6.0
11620.0,0.5235355658451664,1.0217396750177542e-07,0.01,Hot25,v,6.0
11625.0,0.5236051988310527,1.0195035901699925e-07,0.01,Hot25,v,6.0
11630.0,0.5236748318169391,1.0172675053222307e-07,0.01,Hot25,v,6.0
11635.0,0.5237444648028254,1.0150314204744691e-07,0.01,Hot25,v,6.0
11640.0,0.5238140977887118,1.0127953356267073e-07,0.01,Hot25,v,6.0
11645.0,0.5238837307745983,1.0105592507789456e-07,0.01,Hot25,v,6.0
11650.0,0.5239533637604846,1.0083231659311839e-07,0.01,Hot25,v,6.0
11655.0,0.524022996746371,1.0060870810834222e-07,0.01,Hot25,v,6.0
11660.0,0.5241941206308035,1.004719576928346e-07,0.01,Hot25,v,6.0
11665.0,0.5243652445152359,1.0033520727732699e-07,0.01,Hot25,v,6.0
11670.0,0.5245363683996684,1.0019845686181937e-07,0.01,Hot25,v,6.0
11675.0,0.524707492284101,1.0006170644631175e-07,0.01,Hot25,v,6.0
11680.0,0.5248786161685335,9.992495603080414e-08,0.01,Hot25,v,6.0
11685.0,0.5250497400529659,9.978820561529653e-08,0.01,Hot25,v,6.0
11690.0,0.5252208639373984,9.965145519978893e-08,0.01,Hot25,v,6.0
11695.0,0.5253919878218309,9.95147047842813e-08,0.01,Hot25,v,6.0
11700.0,0.5255631117062634,9.93779543687737e-08,0.01,Hot25,v,6.0
11705.0,0.5257342355906959,9.924120395326608e-08,0.01,Hot25,v,6.0
11710.0,0.5258008384449119,9.908392952884306e-08,0.01,Hot25,v,6.0
11715.0,0.5258674412991278,9.892665510442003e-08,0.01,Hot25,v,6.0
11720.0,0.5259340441533438,9.8769380679997e-08,0.01,Hot25,v,6.0
11725.0,0.5260006470075598,9.861210625557396e-08,0.01,Hot25,v,6.0
11730.0,0.5260672498617758,9.845483183115095e-08,0.01,Hot25,v,6.0
11735.0,0.5261338527159917,9.829755740672792e-08,0.01,Hot25,v,6.0
11740.0,0.5262004555702077,9.81402829823049e-08,0.01,Hot25,v,6.0
11745.0,0.5262670584244237,9.798300855788185e-08,0.01,Hot25,v,6.0
11750.0,0.5263336612786396,9.782573413345884e-08,0.01,Hot25,v,6.0
11755.0,0.5264002641328556,9.76684597090358e-08,0.01,Hot25,v,6.0
11760.0,0.5260250239923809,9.766474485948218e-08,0.01,Hot25,v,6.0
11765.0,0.5256497838519062,9.766103000992856e-08,0.01,Hot25,v,6.0
11770.0,0.5252745437114316,9.765731516037495e-08,0.01,Hot25,v,6.0
11775.0,0.5248993035709568,9.765360031082132e-08,0.01,Hot25,v,6.0
11780.0,0.5245240634304822,9.76498854612677e-08,0.01,Hot25,v,6.0
11785.0,0.5241488232900076,9.764617061171407e-08,0.01,Hot25,v,6.0
11790.0,0.5237735831495328,9.764245576216045e-08,0.01,Hot25,v,6.0
11795.0,0.5233983430090582,9.763874091260684e-08,0.01,Hot25,v,6.0
11800.0,0.5230231028685834,9.763502606305321e-08,0.01,Hot25,v,6.0
11805.0,0.5226478627281088,9.763131121349959e-08,0.01,Hot25,v,6.0
11810.0,0.5225936822709815,9.754181263007134e-08,0.01,Hot25,v,6.0
11815.0,0.5225395018138541,9.745231404664309e-08,0.01,Hot25,v,6.0
11820.0,0.5224853213567268,9.736281546321484e-08,0.01,Hot25,v,6.0
11825.0,0.5224311408995994,9.727331687978658e-08,0.01,Hot25,v,6.0
11830.0,0.5223769604424722,9.718381829635833e-08,0.01,Hot25,v,6.0
11835.0,0.5223227799853448,9.709431971293008e-08,0.01,Hot25,v,6.0
11840.0,0.5222685995282175,9.700482112950183e-08,0.01,Hot25,v,6.0
11845.0,0.5222144190710901,9.691532254607357e-08,0.01,Hot25,v,6.0
11850.0,0.5221602386139628,9.682582396264534e-08,0.01,Hot25,v,6.0
11855.0,0.5221060581568354,9.673632537921708e-08,0.01,Hot25,v,6.0
11860.0,0.5219239131042896,9.667552014948411e-08,0.01,Hot25,v,6.0
11865.0,0.5217417680517439,9.661471491975117e-08,0.01,Hot25,v,6.0
11870.0,0.5215596229991981,9.65539096900182e-08,0.01,Hot25,v,6.0
11875.0,0.5213774779466523,9.649310446028526e-08,0.01,Hot25,v,6.0
11880.0,0.5211953328941066,9.643229923055228e-08,0.01,Hot25,v,6.0
11885.0,0.5210131878415607,9.637149400081932e-08,0.01,Hot25,v,6.0
11890.0,0.5208310427890149,9.631068877108637e-08,0.01,Hot25,v,6.0
11895.0,0.5206488977364692,9.624988354135341e-08,0.01,Hot25,v,6.0
11900.0,0.5204667526839234,9.618907831162046e-08,0.01,Hot25,v,6.0
11905.0,0.5202846076313776,9.61282730818875e-08,0.01,Hot25,v,6.0
11910.0,0.5197649573355783,9.615096134982408e-08,0.01,Hot25,v,6.0
11915.0,0.5192453070397788,9.617364961776066e-08,0.01,Hot25,v,6.0
11920.0,0.5187256567439794,9.619633788569724e-08,0.01,Hot25,v,6.0
11925.0,0.5182060064481799,9.621902615363383e-08,0.01,Hot25,v,6.0
11930.0,0.5176863561523806,9.62417144215704e-08,0.01,Hot25,v,6.0
11935.0,0.5171667058565812,9.626440268950698e-08,0.01,Hot25,v,6.0
11940.0,0.5166470555607817,9.628709095744356e-08,0.01,Hot25,v,6.0
11945.0,0.5161274052649824,9.630977922538015e-08,0.01,Hot25,v,6.0
11950.0,0.5156077549691829,9.633246749331673e-08,0.01,Hot25,v,6.0
11955.0,0.5150881046733835,9.635515576125331e-08,0.01,Hot25,v,6.0
11960.0,0.5146652105499884,9.634591440918221e-08,0.01,Hot25,v,6.0
11965.0,0.5142423164265932,9.63366730571111e-08,0.01,Hot25,v,6.0
11970.0,0.513819422303198,9.632743170504001e-08,0.01,Hot25,v,6.0
11975.0,0.5133965281798029,9.631819035296892e-08,0.01,Hot25,v,6.0
11980.0,0.5129736340564077,9.630894900089782e-08,0.01,Hot25,v,6.0
11985.0,0.5125507399330126,9.629970764882673e-08,0.01,Hot25,v,6.0
11990.0,0.5121278458096175,9.629046629675563e-08,0.01,Hot25,v,6.0
11995.0,0.5117049516862222,9.628122494468452e-08,0.01,Hot25,v,6.0
12000.0,0.5112820575628271,9.627198359261343e-08,0.01,Hot25,v,6.0
12005.0,0.5108591634394319,9.626274224054233e-08,0.01,Hot25,v,6.0
12010.0,0.5106967054472208,9.62693682885787e-08,0.01,Hot25,v,6.0
12015.0,0.5105342474550095,9.627599433661507e-08,0.01,Hot25,v,6.0
12020.0,0.5103717894627984,9.628262038465145e-08,0.01,Hot25,v,6.0
12025.0,0.5102093314705872,9.628924643268783e-08,0.01,Hot25,v,6.0
12030.0,0.5100468734783761,9.629587248072421e-08,0.01,Hot25,v,6.0
12035.0,0.5098844154861648,9.630249852876059e-08,0.01,Hot25,v,6.0
12040.0,0.5097219574939537,9.630912457679696e-08,0.01,Hot25,v,6.0
12045.0,0.5095594995017425,9.631575062483333e-08,0.01,Hot25,v,6.0
12050.0,0.5093970415095312,9.63223766728697e-08,0.01,Hot25,v,6.0
12055.0,0.5092345835173201,9.632900272090608e-08,0.01,Hot25,v,6.0
12060.0,0.5089465138025,9.623079982105281e-08,0.01,Hot25,v,6.0
12065.0,0.50865844408768,9.613259692119952e-08,0.01,Hot25,v,6.0
12070.0,0.5083703743728599,9.603439402134623e-08,0.01,Hot25,v,6.0
12075.0,0.5080823046580398,9.593619112149295e-08,0.01,Hot25,v,6.0
12080.0,0.5077942349432198,9.583798822163967e-08,0.01,Hot25,v,6.0
12085.0,0.5075061652283998,9.57397853217864e-08,0.01,Hot25,v,6.0
12090.0,0.5072180955135797,9.56415824219331e-08,0.01,Hot25,v,6.0
12095.0,0.5069300257987596,9.554337952207983e-08,0.01,Hot25,v,6.0
12100.0,0.5066419560839396,9.544517662222653e-08,0.01,Hot25,v,6.0
12105.0,0.5063538863691195,9.534697372237325e-08,0.01,Hot25,v,6.0
12110.0,0.5064001337603661,9.524330194578515e-08,0.01,Hot25,v,6.0
12115.0,0.5064463811516127,9.513963016919705e-08,0.01,Hot25,v,6.0
12120.0,0.5064926285428593,9.503595839260895e-08,0.01,Hot25,v,6.0
12125.0,0.5065388759341058,9.493228661602086e-08,0.01,Hot25,v,6.0
12130.0,0.5065851233253524,9.482861483943277e-08,0.01,Hot25,v,6.0
12135.0,0.5066313707165989,9.472494306284467e-08,0.01,Hot25,v,6.0
12140.0,0.5066776181078455,9.462127128625659e-08,0.01,Hot25,v,6.0
12145.0,0.5067238654990921,9.451759950966849e-08,0.01,Hot25,v,6.0
12150.0,0.5067701128903387,9.441392773308039e-08,0.01,Hot25,v,6.0
12155.0,0.5068163602815853,9.431025595649229e-08,0.01,Hot25,v,6.0
12160.0,0.506990185798124,9.421414380133682e-08,0.01,Hot25,v,6.0
12165.0,0.5071640113146629,9.411803164618137e-08,0.01,Hot25,v,6.0
12170.0,0.5073378368312017,9.402191949102592e-08,0.01,Hot25,v,6.0
12175.0,0.5075116623477406,9.392580733587046e-08,0.01,Hot25,v,6.0
12180.0,0.5076854878642794,9.3829695180715e-08,0.01,Hot25,v,6.0
12185.0,0.5078593133808181,9.373358302555954e-08,0.01,Hot25,v,6.0
12190.0,0.508033138897357,9.363747087040409e-08,0.01,Hot25,v,6.0
12195.0,0.5082069644138958,9.354135871524863e-08,0.01,Hot25,v,6.0
12200.0,0.5083807899304347,9.344524656009318e-08,0.01,Hot25,v,6.0
12205.0,0.5085546154469734,9.334913440493773e-08,0.01,Hot25,v,6.0
12210.0,0.5092834213435237,9.318207196087243e-08,0.01,Hot25,v,6.0
12215.0,0.5100122272400738,9.301500951680713e-08,0.01,Hot25,v,6.0
12220.0,0.510741033136624,9.284794707274184e-08,0.01,Hot25,v,6.0
12225.0,0.5114698390331741,9.268088462867653e-08,0.01,Hot25,v,6.0
12230.0,0.5121986449297243,9.251382218461125e-08,0.01,Hot25,v,6.0
12235.0,0.5129274508262746,9.234675974054595e-08,0.01,Hot25,v,6.0
12240.0,0.5136562567228247,9.217969729648065e-08,0.01,Hot25,v,6.0
12245.0,0.5143850626193749,9.201263485241537e-08,0.01,Hot25,v,6.0
12250.0,0.515113868515925,9.184557240835005e-08,0.01,Hot25,v,6.0
12255.0,0.5158426744124752,9.167850996428477e-08,0.01,Hot25,v,6.0
