dist,median_rw,median_q0.25_rw,median_q0.75_rw,median_body,median_q0.25_body,median_q0.75_body
162.82361809045227,4.503146943420336e-24,3.463249382566453e-24,1.134777778078326e-23,1.9010807438571192e-24,1.7222011418007203e-24,2.621542703382725e-24
163.72763819095476,4.50019104421105e-24,3.4626524767744485e-24,1.134356799456323e-23,1.8997835825375535e-24,1.7214424527262263e-24,2.6194839933055345e-24
164.63165829145728,4.49735474996426e-24,3.462085018517889e-24,1.13395528669581e-23,1.8985374993477088e-24,1.720717272350758e-24,2.6174960965441092e-24
165.5356783919598,4.494633221087665e-24,3.4615455550426614e-24,1.1335723397041366e-23,1.897340482991613e-24,1.720024120709797e-24,2.615576577337462e-24
166.4396984924623,4.492021813814063e-24,3.461032705264301e-24,1.1332071000085305e-23,1.8961906013718006e-24,1.7193615832037922e-24,2.6137230837073174e-24
167.34371859296482,4.489516072277655e-24,3.460545156232271e-24,1.1328587488316133e-23,1.895085998470721e-24,1.7187283077112105e-24,2.6119333445762416e-24
168.24773869346734,4.48711172091096e-24,3.460081659768659e-24,1.1325265052559025e-23,1.8940248913549538e-24,1.7181230018290984e-24,2.6102051669849042e-24
169.15175879396983,4.484804657149382e-24,3.459641029272713e-24,1.132209624473188e-23,1.8930055672973838e-24,1.7175444302355166e-24,2.608536433405052e-24
170.05577889447235,4.482590944430969e-24,3.459222136683018e-24,1.131907396114855e-23,1.8920263810126985e-24,1.716991412168466e-24,2.606925099144914e-24
170.95979899497488,4.480466805479425e-24,3.458823909589533e-24,1.1316191426594126e-23,1.8910857520017428e-24,1.716462819016163e-24,2.6053691898438463e-24
171.8638190954774,4.4784286158589124e-24,3.4584453284881075e-24,1.1313442179136588e-23,1.890182162000443e-24,1.715957572013743e-24,2.6038667990531602e-24
172.7678391959799,4.476472897789647e-24,3.458085424170442e-24,1.1310820055640723e-23,1.8893141525291853e-24,1.715474640041691e-24,2.602416085900157e-24
173.6718592964824,4.474596314213733e-24,3.457743275242812e-24,1.1308319177951917e-23,1.888480322538693e-24,1.7150130375215128e-24,2.601015272832516e-24
174.57587939698493,4.4727956631011154e-24,3.457418005767196e-24,1.1305933939718775e-23,1.8876793261485996e-24,1.7145718224043407e-24,2.5996626434402685e-24
175.47989949748742,4.471067871985927e-24,3.4571087830187865e-24,1.1303658993825051e-23,1.8869098704750704e-24,1.714150094248381e-24,2.5983565403526847e-24
176.38391959798994,4.4694099927239175e-24,3.45681481535412e-24,1.130148924040275e-23,1.8861707135439674e-24,1.713746992381271e-24,2.597095363207509e-24
177.28793969849247,4.4678191964620096e-24,3.4565353501843874e-24,1.1299419815399464e-23,1.885460662286185e-24,1.7133616941436e-24,2.595877566690041e-24
178.191959798995,4.466292768811401e-24,3.456269672048725e-24,1.1297446079674381e-23,1.884778570611922e-24,1.7129934132100067e-24,2.5947016586396695e-24
179.09597989949748,4.4648281052159835e-24,3.456017100782558e-24,1.129556360859846e-23,1.884123337560788e-24,1.7126413979844295e-24,2.5935661982215338e-24
180.0,4.463422706508167e-24,3.455776989776305e-24,1.1293768182135512e-23,1.883493905524746e-24,1.712304930066231e-24,2.592469794161075e-24
