time,lat,lon,vel,wind_dir,wind_strength,dt,bin_dt,id_map,lat_map,lon_map,proba,M0
7466.584931215557,49.85347312060447,56.51611029545265,61.705708398529296,90.88184114099032,55.0776077657781,2.074051369782099,3,6577,50.0,56.363636363636346,0.002341680339656871,6.4
11554.347720407775,49.76560518370179,60.01815040890149,56.88960417207084,91.1622484329642,55.0776077657781,3.2095410334466044,4,6677,50.0,60.0,0.0029262519582787805,6.4
16560.499929232723,49.64640631186467,63.96261607464912,56.88960417207084,91.1622484329642,55.0776077657781,4.600138869231312,5,6777,50.0,63.636363636363626,0.003510476645138483,6.4
17664.39623084159,49.63169060218614,64.83176031585973,56.31989370970528,91.18247288536512,55.0776077657781,4.906776730789331,5,6777,50.0,63.636363636363626,0.003510476645138483,6.4
21725.19314009721,49.54606187306359,67.99227878891072,56.31989370970528,91.18247288536512,55.0776077657781,6.034775872249225,7,6877,50.0,67.27272727272725,0.004094348627616373,6.4
23037.435565814536,49.52784649710948,69.01294904132571,56.59384228989581,91.15719463236051,55.0776077657781,6.399287657170705,7,6877,50.0,67.27272727272725,0.004094348627616373,6.4
26787.933677256355,49.45222865490018,71.94045965772034,59.40812182457967,90.97047914174875,55.0776077657781,7.441092688126766,8,6977,50.0,70.9090909090909,0.00467786215995003,6.4
30482.72688580486,49.37924700325828,74.96365114735518,59.40812182457967,90.97047914174875,55.0776077657781,8.467424134945794,9,7077,50.0,74.54545454545453,0.005261011797808579,6.4
32039.639129280884,49.35814958953426,76.23673862915518,60.846395293624624,90.88724984146982,55.0776077657781,8.899899758133579,9,7077,50.0,74.54545454545453,0.005261011797808579,6.4
35279.30890837621,49.29889958879403,78.94721421946743,60.846395293624624,90.88724984146982,55.0776077657781,9.799808030104503,10,7177,50.0,78.18181818181819,0.005843791913403784,6.4
36946.84335494234,49.276358505966776,80.3415041030244,60.70787059051175,90.89887033962,55.0776077657781,10.26301204303954,11,7277,50.0,81.81818181818181,0.00642619630174146,6.4
40099.12517905425,49.21947486839937,82.96859922444409,60.39414153336813,91.0343737875834,55.0776077657781,11.138645883070625,12,7277,50.0,81.81818181818181,0.0070082389082514185,6.4
41763.52299163485,49.19492427891658,84.34759235870264,63.28751730545369,91.02451145241687,55.0776077657781,11.600978608787457,12,7377,50.0,85.45454545454544,0.0070082389082514185,6.4
44874.886508288495,49.13171692385299,87.0459243286967,63.2205920419004,91.04882796798456,55.0776077657781,12.465246252302359,13,7377,50.0,85.45454545454544,0.007589919969002712,6.4
49495.0578416338,49.01443667611588,91.04009208502848,59.38724289887855,91.07963634006744,55.0776077657781,13.748627178231612,14,7576,48.18181818181819,92.72727272727269,0.008171150395508864,6.4
53187.86942023636,48.93840280509482,94.03378265826116,58.42615931687107,91.08415680524573,55.0776077657781,14.774408172287878,15,7576,48.18181818181819,92.72727272727269,0.008752040409502615,6.4
58223.96307732895,48.81859235950679,98.04160301959544,58.80877335333224,91.0604978757582,55.0776077657781,16.173323077035818,17,7676,48.18181818181819,96.36363636363637,0.009332531338700822,6.4
63225.00574286776,48.70024724658195,102.03820661752472,60.11112146558239,91.0410080879169,55.0776077657781,17.562501595241045,18,7876,48.18181818181819,103.63636363636363,0.009912585304324595,6.4
68144.63104947326,48.582057877551286,106.04746327756118,60.72196785540139,91.04854108607536,55.0776077657781,18.929064180409238,19,7976,48.18181818181819,107.27272727272725,0.010492267307459113,6.4
