z[m] rho[kg/m^3] T[K] c[m/s] p[Pa] n/a g[m/s^2] n/a.1 kappa[J/s/m/K] mu[kg(s.m)] n/a.2 w_y[m/s] w_x[m/s] w_proj[m/s] cP[J/(kg.K)] cV[J/(kg.K)] gamma[1] fr[Hz] Svib[1] kappa1 taus taue taus_new taue_new
58510.0 0.6192 279.3030752 262.6431705 32890.0 0.0 8.700427279 0.0 0.01078017435 1.584284852e-05 0.0 0.0 69.60946956 69.60946956 843.7414097 654.9087982 1.288334211 7736.978624 0.05381399866 2.3411909013815124e-05 0.01 0.0100011069907661 0.01 0.0100011069907661
58520.0 0.6183 279.2318174 262.6105962 32840.0 0.0 8.700398801 0.0 0.01077718427 1.583992065e-05 0.0 0.0 69.63421572 69.63421572 843.6653571 654.8368261 1.28835967 7720.840666 0.05380079896 2.3451804339889347e-05 0.01 0.010001109032483274 0.01 0.010001109032483274
58530.0 0.6175 279.160645 262.5780635 32780.0 0.0 8.700370323 0.0 0.01077419496 1.583699311e-05 0.0 0.0 69.65892271 69.65892271 843.5893934 654.7649246 1.288385131 7704.733412 0.05378759789 2.3488006361612323e-05 0.01 0.010001111078297388 0.01 0.010001111078297388
58540.0 0.6166 279.0895584 262.5455725 32730.0 0.0 8.700341846 0.0 0.0107712064 1.58340659e-05 0.0 0.0 69.68359021 69.68359021 843.5135186 654.6930939 1.288410595 7688.656811 0.05377439545 2.3528112164559927e-05 0.01 0.010001113128217064 0.01 0.010001113128217064
58550.0 0.6158 279.0185576 262.5131234 32680.0 0.0 8.700313368 0.0 0.01076821859 1.583113903e-05 0.0 0.0 69.70821793 69.70821793 843.4377332 654.6213341 1.288436061 7672.610809 0.05376119164 2.3564502588319185e-05 0.01 0.01000111518225139 0.01 0.01000111518225139
58560.0 0.6149 278.9476428 262.4807163 32620.0 0.0 8.700284891 0.0 0.01076523154 1.582821249e-05 0.0 0.0 69.73280555 69.73280555 843.3620372 654.5496455 1.288461529 7656.595354 0.05374798646 2.360482047877622e-05 0.01 0.010001117240409196 0.01 0.010001117240409196
58570.0 0.6141 278.8768142 262.4483513 32570.0 0.0 8.700256414 0.0 0.01076224524 1.582528629e-05 0.0 0.0 69.75735279 69.75735279 843.2864311 654.4780282 1.288487 7640.610396 0.05373477991 2.364140075010071e-05 0.01 0.01000111930269905 0.01 0.01000111930269905
58580.0 0.6132 278.8060719 262.4160285 32520.0 0.0 8.700227937 0.0 0.01075925971 1.582236042e-05 0.0 0.0 69.78185932 69.78185932 843.210915 654.4064825 1.288512473 7624.655882 0.05372157199 2.3681932392394378e-05 0.01 0.01000112136912999 0.01 0.01000112136912999
58590.0 0.6124 278.7354161 262.3837482 32460.0 0.0 8.70019946 0.0 0.01075627492 1.581943489e-05 0.0 0.0 69.80632486 69.80632486 843.1354892 654.3350085 1.288537948 7608.731761 0.05370836271 2.3718703954599774e-05 0.01 0.010001123439711003 0.01 0.010001123439711003
58600.0 0.6115 278.6648469 262.3515103 32410.0 0.0 8.700170983 0.0 0.0107532909 1.581650969e-05 0.0 0.0 69.8307491 69.8307491 843.0601539 654.2636065 1.288563425 7592.83798 0.05369515207 2.37594509950856e-05 0.01 0.010001125514451188 0.01 0.010001125514451188
58610.0 0.6107 278.5943645 262.3193151 32360.0 0.0 8.700142507 0.0 0.01075030763 1.581358482e-05 0.0 0.0 69.85513173 69.85513173 842.9849095 654.1922765 1.288588905 7576.974489 0.05368194006 2.3796415343580347e-05 0.01 0.010001127593359027 0.01 0.010001127593359027
58620.0 0.6098 278.523969 262.2871626 32300.0 0.0 8.700114031 0.0 0.01074732512 1.581066029e-05 0.0 0.0 69.87947245 69.87947245 842.9097561 654.121019 1.288614387 7561.141235 0.0536687267 2.3837379464916072e-05 0.01 0.010001129676444107 0.01 0.010001129676444107
58630.0 0.609 278.4536607 262.255053 32250.0 0.0 8.700085554 0.0 0.01074434336 1.58077361e-05 0.0 0.0 69.90377095 69.90377095 842.8346941 654.0498339 1.288639872 7545.338167 0.05365551198 2.3874538093406525e-05 0.01 0.010001131763715122 0.01 0.010001131763715122
58640.0 0.6081 278.3834396 262.2229864 32200.0 0.0 8.700057078 0.0 0.01074136237 1.580481224e-05 0.0 0.0 69.92802694 69.92802694 842.7597237 653.9787216 1.288665359 7529.565235 0.05364229591 2.391572099682365e-05 0.01 0.010001133855181065 0.01 0.010001133855181065
58650.0 0.6073 278.3133058 262.1909629 32140.0 0.0 8.700028602 0.0 0.01073838213 1.580188872e-05 0.0 0.0 69.95224011 69.95224011 842.6848451 653.9076822 1.288690848 7513.822386 0.05362907848 2.3953075415529703e-05 0.01 0.010001135950850988 0.01 0.010001135950850988
58660.0 0.6065 278.2432597 262.1589828 32090.0 0.0 8.700000126 0.0 0.01073540265 1.579896553e-05 0.0 0.0 69.97641015 69.97641015 842.6100587 653.8367159 1.288716339 7498.109569 0.0536158597 2.399052258204756e-05 0.01 0.010001138050734102 0.01 0.010001138050734102
58670.0 0.6056 278.1733013 262.127046 32040.0 0.0 8.699971651 0.0 0.01073242393 1.579604268e-05 0.0 0.0 70.00053677 70.00053677 842.5353646 653.7658229 1.288741832 7482.426734 0.05360263957 2.4032030520311613e-05 0.01 0.01000114015483928 0.01 0.01000114015483928
58680.0 0.6048 278.1034307 262.0951527 31990.0 0.0 8.699943175 0.0 0.01072944596 1.579312017e-05 0.0 0.0 70.02461965 70.02461965 842.4607631 653.6950034 1.288767328 7466.773829 0.05358941809 2.4069675734559155e-05 0.01 0.01000114226317574 0.01 0.01000114226317574
58690.0 0.6039 278.0336482 262.0633031 31930.0 0.0 8.6999147 0.0 0.01072646876 1.579019799e-05 0.0 0.0 70.0486585 70.0486585 842.3862545 653.6242577 1.288792826 7451.150803 0.05357619526 2.411140672728501e-05 0.01 0.01000114437575257 0.01 0.01000114437575257
58700.0 0.6031 277.9639538 262.0314972 31880.0 0.0 8.699886224 0.0 0.01072349232 1.578727615e-05 0.0 0.0 70.07265302 70.07265302 842.311839 653.5535858 1.288818327 7435.557606 0.05356297109 2.4149251522891004e-05 0.01 0.010001146492578954 0.01 0.010001146492578954
58710.0 0.6023 277.8943478 261.9997353 31830.0 0.0 8.699857749 0.0 0.01072051663 1.578435465e-05 0.0 0.0 70.09660289 70.09660289 842.2375169 653.482988 1.28884383 7419.994186 0.05354974558 2.4187190866284773e-05 0.01 0.010001148613664206 0.01 0.010001148613664206
58720.0 0.6014 277.8248303 261.9680174 31780.0 0.0 8.699829274 0.0 0.01071754171 1.578143348e-05 0.0 0.0 70.12050781 70.12050781 842.1632885 653.4124646 1.288869335 7404.460493 0.05353651872 2.4229253265407525e-05 0.01 0.010001150739017148 0.01 0.010001150739017148
58730.0 0.6006 277.7554014 261.9363436 31720.0 0.0 8.699800799 0.0 0.01071456754 1.577851265e-05 0.0 0.0 70.14436749 70.14436749 842.089154 653.3420156 1.288894842 7388.956475 0.05352329053 2.426739451011194e-05 0.01 0.010001152868647585 0.01 0.010001152868647585
58740.0 0.5998 277.6860613 261.9047141 31670.0 0.0 8.699772325 0.0 0.01071159414 1.577559216e-05 0.0 0.0 70.16818161 70.16818161 842.0151137 653.2716413 1.288920352 7373.482084 0.05351006099 2.4305631408215892e-05 0.01 0.010001155002563876 0.01 0.010001155002563876
58750.0 0.599 277.6168101 261.8731291 31620.0 0.0 8.69974385 0.0 0.01070862149 1.577267201e-05 0.0 0.0 70.19194988 70.19194988 841.9411677 653.2013419 1.288945864 7358.037267 0.05349683012 2.4343964297869176e-05 0.01 0.01000115714077605 0.01 0.01000115714077605
58760.0 0.5981 277.5476481 261.8415885 31570.0 0.0 8.699715376 0.0 0.01070564961 1.576975219e-05 0.0 0.0 70.21567199 70.21567199 841.8673165 653.1311175 1.288971378 7342.621975 0.05348359792 2.4386470216480156e-05 0.01 0.010001159283293119 0.01 0.010001159283293119
58770.0 0.5973 277.4785754 261.8100927 31520.0 0.0 8.699686901 0.0 0.01070267849 1.576683271e-05 0.0 0.0 70.23934764 70.23934764 841.7935602 653.0609684 1.288996894 7327.236156 0.05347036438 2.4425008095561125e-05 0.01 0.010001161430124377 0.01 0.010001161430124377
58780.0 0.5965 277.409592 261.7786416 31460.0 0.0 8.699658427 0.0 0.01069970812 1.576391357e-05 0.0 0.0 70.26297652 70.26297652 841.7198991 652.9908948 1.289022413 7311.879762 0.05345712951 2.446364311447272e-05 0.01 0.010001163581278954 0.01 0.010001163581278954
58790.0 0.5957 277.3406982 261.7472354 31410.0 0.0 8.699629953 0.0 0.01069673852 1.576099477e-05 0.0 0.0 70.28655833 70.28655833 841.6463335 652.9208969 1.289047934 7296.552741 0.05344389332 2.450237561911029e-05 0.01 0.010001165736766647 0.01 0.010001165736766647
58800.0 0.5948 277.2718942 261.7158743 31360.0 0.0 8.699601479 0.0 0.01069376969 1.575807631e-05 0.0 0.0 70.31009277 70.31009277 841.5728635 652.8509748 1.289073458 7281.255043 0.05343065579 2.4545331916487462e-05 0.01 0.010001167896596315 0.01 0.010001167896596315
58810.0 0.594 277.20318 261.6845584 31310.0 0.0 8.699573006 0.0 0.01069080161 1.575515819e-05 0.0 0.0 70.33357953 70.33357953 841.4994895 652.7811288 1.289098983 7265.986618 0.05341741694 2.4584272566780964e-05 0.01 0.010001170060777727 0.01 0.010001170060777727
58820.0 0.5932 277.1345559 261.6532877 31260.0 0.0 8.699544532 0.0 0.0106878343 1.57522404e-05 0.0 0.0 70.35701831 70.35701831 841.4262118 652.7113591 1.289124511 7250.747417 0.05340417677 2.462331185720823e-05 0.01 0.01000117222932008 0.01 0.01000117222932008
58830.0 0.5924 277.066022 261.6220625 31210.0 0.0 8.699516059 0.0 0.01068486775 1.574932296e-05 0.0 0.0 70.3804088 70.3804088 841.3530305 652.6416657 1.289150042 7235.537389 0.05339093527 2.4662450122680406e-05 0.01 0.010001174402232714 0.01 0.010001174402232714
58840.0 0.5916 276.9975784 261.5908829 31150.0 0.0 8.699487585 0.0 0.01068190196 1.574640585e-05 0.0 0.0 70.40375071 70.40375071 841.279946 652.5720491 1.289175574 7220.356484 0.05337769245 2.470168773761577e-05 0.01 0.010001176579525274 0.01 0.010001176579525274
58850.0 0.5908 276.9292253 261.5597489 31100.0 0.0 8.699459112 0.0 0.01067893694 1.574348909e-05 0.0 0.0 70.42704373 70.42704373 841.2069585 652.5025092 1.289201109 7205.204653 0.05336444831 2.4741025097356887e-05 0.01 0.010001178761207064 0.01 0.010001178761207064
58860.0 0.5899 276.8609629 261.5286607 31050.0 0.0 8.699430639 0.0 0.01067597268 1.574057266e-05 0.0 0.0 70.45028756 70.45028756 841.1340682 652.4330464 1.289226646 7190.081846 0.05335120286 2.478466335189355e-05 0.01 0.010001180947287797 0.01 0.010001180947287797
58870.0 0.5891 276.7927913 261.4976185 31000.0 0.0 8.699402166 0.0 0.01067300918 1.573765657e-05 0.0 0.0 70.47348188 70.47348188 841.0612755 652.3636609 1.289252185 7174.988013 0.05333795609 2.482421369819508e-05 0.01 0.010001183137776782 0.01 0.010001183137776782
58880.0 0.5883 276.7247107 261.4666223 30950.0 0.0 8.699373693 0.0 0.01067004645 1.573474083e-05 0.0 0.0 70.49662641 70.49662641 840.9885805 652.2943527 1.289277727 7159.923105 0.05332470801 2.486386496274694e-05 0.01 0.010001185332683642 0.01 0.010001185332683642
58890.0 0.5875 276.6567212 261.4356724 30900.0 0.0 8.699345221 0.0 0.01066708448 1.573182542e-05 0.0 0.0 70.51972083 70.51972083 840.9159836 652.2251222 1.289303271 7144.887072 0.05331145861 2.490361749230721e-05 0.01 0.010001187532017753 0.01 0.010001187532017753
58900.0 0.5867 276.5888229 261.4047687 30850.0 0.0 8.699316748 0.0 0.01066412327 1.572891036e-05 0.0 0.0 70.54276484 70.54276484 840.8434849 652.1559695 1.289328817 7129.879864 0.05329820791 2.4943471711786377e-05 0.01 0.010001189735789189 0.01 0.010001189735789189
58910.0 0.5859 276.5210161 261.3739115 30800.0 0.0 8.699288276 0.0 0.01066116283 1.572599563e-05 0.0 0.0 70.56575814 70.56575814 840.7710848 652.0868949 1.289354366 7114.901433 0.05328495589 2.4983427971980474e-05 0.01 0.010001191944006841 0.01 0.010001191944006841
58920.0 0.5851 276.4533009 261.3431009 30750.0 0.0 8.699259804 0.0 0.01065820316 1.572308125e-05 0.0 0.0 70.58870042 70.58870042 840.6987835 652.0178984 1.289379917 7099.951729 0.05327170257 2.5023486663828462e-05 0.01 0.010001194156680855 0.01 0.010001194156680855
58930.0 0.5843 276.3856774 261.3123369 30700.0 0.0 8.699231332 0.0 0.01065524425 1.572016721e-05 0.0 0.0 70.61159139 70.61159139 840.6265812 651.9489803 1.28940547 7085.030703 0.05325844795 2.506364819957204e-05 0.01 0.010001196373820801 0.01 0.010001196373820801
58940.0 0.5835 276.3181458 261.2816198 30650.0 0.0 8.69920286 0.0 0.01065228611 1.57172535e-05 0.0 0.0 70.63443073 70.63443073 840.5544783 651.8801409 1.289431025 7070.138305 0.05324519202 2.5103912936071758e-05 0.01 0.010001198595436226 0.01 0.010001198595436226
58950.0 0.5827 276.2507063 261.2509497 30600.0 0.0 8.699174388 0.0 0.01064932873 1.571434014e-05 0.0 0.0 70.65721815 70.65721815 840.4824749 651.8113802 1.289456583 7055.274487 0.05323193479 2.514428127057092e-05 0.01 0.010001200821536821 0.01 0.010001200821536821
58960.0 0.5819 276.183359 261.2203266 30550.0 0.0 8.699145916 0.0 0.01064637212 1.571142713e-05 0.0 0.0 70.67995334 70.67995334 840.4105714 651.7426986 1.289482143 7040.4392 0.05321867626 2.5184753621758797e-05 0.01 0.010001203052132257 0.01 0.010001203052132257
58970.0 0.5811 276.116104 261.1897507 30500.0 0.0 8.699117445 0.0 0.01064341627 1.570851445e-05 0.0 0.0 70.70263599 70.70263599 840.338768 651.6740961 1.289507705 7025.632395 0.05320541643 2.5225330372005187e-05 0.01 0.010001205287232239 0.01 0.010001205287232239
58980.0 0.5803 276.0489416 261.1592222 30450.0 0.0 8.699088974 0.0 0.01064046119 1.570560212e-05 0.0 0.0 70.72526581 70.72526581 840.2670649 651.605573 1.289533269 7010.854022 0.05319215531 2.5266011905740413e-05 0.01 0.010001207526846906 0.01 0.010001207526846906
58990.0 0.5795 275.9818718 261.1287411 30400.0 0.0 8.699060502 0.0 0.01063750688 1.570269012e-05 0.0 0.0 70.74784249 70.74784249 840.1954624 651.5371295 1.289558836 6996.104033 0.05317889289 2.5306798648235054e-05 0.01 0.010001209770985633 0.01 0.010001209770985633
59000.0 0.5787 275.9148949 261.0983076 30350.0 0.0 8.699032031 0.0 0.01063455333 1.569977847e-05 0.0 0.0 70.77036573 70.77036573 840.1239607 651.4687658 1.289584405 6981.38238 0.05316562918 2.5347690988285395e-05 0.01 0.01000121201965829 0.01 0.01000121201965829
59010.0 0.5779 275.8480109 261.0679219 30300.0 0.0 8.69900356 0.0 0.01063160056 1.569686717e-05 0.0 0.0 70.79283522 70.79283522 840.0525602 651.400482 1.289609976 6966.689014 0.05315236418 2.538868931679288e-05 0.01 0.010001214272874715 0.01 0.010001214272874715
59020.0 0.5771 275.7812201 261.037584 30250.0 0.0 8.69897509 0.0 0.01062864855 1.56939562e-05 0.0 0.0 70.81525065 70.81525065 839.9812611 651.3322784 1.28963555 6952.023885 0.05313909789 2.5429794065746127e-05 0.01 0.010001216530644966 0.01 0.010001216530644966
59030.0 0.5763 275.7145225 261.007294 30200.0 0.0 8.698946619 0.0 0.0106256973 1.569104558e-05 0.0 0.0 70.83761174 70.83761174 839.9100636 651.2641552 1.289661126 6937.386947 0.05312583032 2.5471005650021796e-05 0.01 0.010001218792978665 0.01 0.010001218792978665
59040.0 0.5755 275.6479184 260.9770522 30150.0 0.0 8.698918148 0.0 0.01062274683 1.56881353e-05 0.0 0.0 70.85991816 70.85991816 839.838968 651.1961125 1.289686704 6922.778149 0.05311256145 2.5512324447680384e-05 0.01 0.010001221059885657 0.01 0.010001221059885657
59050.0 0.5748 275.5814079 260.9468585 30100.0 0.0 8.698889678 0.0 0.01061979713 1.568522537e-05 0.0 0.0 70.88216963 70.88216963 839.7679746 651.1281506 1.289712284 6908.197445 0.05309929131 2.5549305240237748e-05 0.01 0.010001223331376086 0.01 0.010001223331376086
59060.0 0.574 275.5149912 260.9167133 30050.0 0.0 8.698861208 0.0 0.01061684819 1.568231578e-05 0.0 0.0 70.90436583 70.90436583 839.6970835 651.0602696 1.289737867 6893.644785 0.05308601988 2.5590826312411094e-05 0.01 0.010001225607459694 0.01 0.010001225607459694
59070.0 0.5732 275.4486683 260.8866165 30000.0 0.0 8.698832738 0.0 0.01061390002 1.567940653e-05 0.0 0.0 70.92650646 70.92650646 839.6262951 650.9924698 1.289763452 6879.120121 0.05307274717 2.563245582602231e-05 0.01 0.010001227888146594 0.01 0.010001227888146594
59080.0 0.5724 275.3824396 260.8565683 29950.0 0.0 8.698804268 0.0 0.01061095262 1.567649763e-05 0.0 0.0 70.94859123 70.94859123 839.5556097 650.9247513 1.289789039 6864.623406 0.05305947318 2.567419418744275e-05 0.01 0.010001230173446524 0.01 0.010001230173446524
59090.0 0.5716 275.316305 260.8265689 29900.0 0.0 8.698775798 0.0 0.01060800599 1.567358907e-05 0.0 0.0 70.97061981 70.97061981 839.4850274 650.8571144 1.289814629 6850.154591 0.05304619792 2.5716041805271673e-05 0.01 0.010001232463369848 0.01 0.010001232463369848
59100.0 0.5708 275.2502649 260.7966183 29850.0 0.0 8.698747328 0.0 0.01060506013 1.567068085e-05 0.0 0.0 70.99259192 70.99259192 839.4145485 650.7895592 1.289840221 6835.713628 0.05303292138 2.5757999129858703e-05 0.01 0.01000123475792632 0.01 0.01000123475792632
59110.0 0.5701 275.1843192 260.7667167 29800.0 0.0 8.698718859 0.0 0.01060211505 1.566777298e-05 0.0 0.0 71.01450724 71.01450724 839.3441734 650.7220859 1.289865815 6821.30047 0.05301964357 2.5795541040997685e-05 0.01 0.01000123705712602 0.01 0.01000123705712602
59120.0 0.5693 275.1184683 260.7368642 29750.0 0.0 8.698690389 0.0 0.01059917073 1.566486545e-05 0.0 0.0 71.03636549 71.03636549 839.2739022 650.6546947 1.289891411 6806.915068 0.05300636449 2.583770527294623e-05 0.01 0.010001239360979186 0.01 0.010001239360979186
59130.0 0.5685 275.0527121 260.707061 29700.0 0.0 8.69866192 0.0 0.01059622718 1.566195827e-05 0.0 0.0 71.05816634 71.05816634 839.2037352 650.5873859 1.289917009 6792.557375 0.05299308413 2.5879980420085622e-05 0.01 0.010001241669495502 0.01 0.010001241669495502
59140.0 0.5677 274.987051 260.6773071 29660.0 0.0 8.698633451 0.0 0.0105932844 1.565905144e-05 0.0 0.0 71.07990949 71.07990949 839.1336727 650.5201596 1.28994261 6778.227343 0.05297980251 2.5922366942166075e-05 0.01 0.010001243982685563 0.01 0.010001243982685563
59150.0 0.5669 274.921485 260.6476027 29610.0 0.0 8.698604982 0.0 0.01059034239 1.565614495e-05 0.0 0.0 71.10159466 71.10159466 839.0637149 650.4530159 1.289968213 6763.924924 0.05296651962 2.5964865261694272e-05 0.01 0.010001246300559308 0.01 0.010001246300559308
59160.0 0.5662 274.8560144 260.617948 29560.0 0.0 8.698576513 0.0 0.01058740116 1.56532388e-05 0.0 0.0 71.12322152 71.12322152 838.9938621 650.3859552 1.289993819 6749.65007 0.05295323547 2.600288246621684e-05 0.01 0.010001248623127179 0.01 0.010001248623127179
59170.0 0.5654 274.7906391 260.588343 29510.0 0.0 8.698548044 0.0 0.01058446069 1.5650333e-05 0.0 0.0 71.14478978 71.14478978 838.9241145 650.3189776 1.290019426 6735.402736 0.05293995006 2.6045591642008123e-05 0.01 0.010001250950398862 0.01 0.010001250950398862
59180.0 0.5646 274.7253595 260.5587879 29460.0 0.0 8.698519576 0.0 0.010581521 1.564742755e-05 0.0 0.0 71.16629913 71.16629913 838.8544724 650.2520833 1.290045036 6721.182872 0.05292666338 2.608841387721656e-05 0.01 0.010001253282384768 0.01 0.010001253282384768
59190.0 0.5639 274.6601757 260.5292828 29410.0 0.0 8.698491107 0.0 0.01057858208 1.564452244e-05 0.0 0.0 71.18774928 71.18774928 838.7849361 650.1852724 1.290070649 6706.990431 0.05291337545 2.612671558410157e-05 0.01 0.010001255619095506 0.01 0.010001255619095506
59200.0 0.5631 274.5950878 260.4998278 29360.0 0.0 8.698462639 0.0 0.01057564394 1.564161768e-05 0.0 0.0 71.2091399 71.2091399 838.7155058 650.1185453 1.290096263 6692.825367 0.05290008626 2.616975106770327e-05 0.01 0.010001257960540817 0.01 0.010001257960540817
59210.0 0.5623 274.530096 260.4704231 29320.0 0.0 8.698434171 0.0 0.01057270656 1.563871326e-05 0.0 0.0 71.23047072 71.23047072 838.6461818 650.051902 1.29012188 6678.687632 0.05288679581 2.6212900893174482e-05 0.01 0.01000126030673109 0.01 0.01000126030673109
59220.0 0.5616 274.4652004 260.4410688 29270.0 0.0 8.698405703 0.0 0.01056976996 1.563580919e-05 0.0 0.0 71.25174141 71.25174141 838.5769642 649.9853428 1.290147499 6664.577178 0.05287350411 2.625149027653937e-05 0.01 0.01000126265767699 0.01 0.01000126265767699
59230.0 0.5608 274.4004012 260.411765 29220.0 0.0 8.698377235 0.0 0.01056683413 1.563290547e-05 0.0 0.0 71.27295167 71.27295167 838.5078535 649.9188679 1.29017312 6650.49396 0.05286021116 2.6294855761119136e-05 0.01 0.01000126501338842 0.01 0.01000126501338842
59240.0 0.56 274.3356985 260.3825118 29170.0 0.0 8.698348767 0.0 0.01056389908 1.563000209e-05 0.0 0.0 71.29410121 71.29410121 838.4388498 649.8524775 1.290198743 6636.437929 0.05284691695 2.6338336911088327e-05 0.01 0.010001267373875827 0.01 0.010001267373875827
59250.0 0.5593 274.2710925 260.3533094 29120.0 0.0 8.6983203 0.0 0.01056096479 1.562709906e-05 0.0 0.0 71.31518972 71.31518972 838.3699535 649.7861717 1.290224369 6622.409039 0.0528336215 2.637721721699827e-05 0.01 0.010001269739149856 0.01 0.010001269739149856
59260.0 0.5585 274.2065834 260.3241579 29080.0 0.0 8.698291832 0.0 0.01055803129 1.562419638e-05 0.0 0.0 71.3362169 71.3362169 838.3011646 649.7199507 1.290249997 6608.407243 0.0528203248 2.6420916476205975e-05 0.01 0.010001272109220652 0.01 0.010001272109220652
59270.0 0.5577 274.1421713 260.2950574 29030.0 0.0 8.698263365 0.0 0.01055509855 1.562129405e-05 0.0 0.0 71.35718243 71.35718243 838.2324836 649.6538148 1.290275628 6594.432494 0.05280702686 2.6464732725539815e-05 0.01 0.010001274484098883 0.01 0.010001274484098883
59280.0 0.557 274.0778564 260.2660081 28980.0 0.0 8.698234898 0.0 0.01055216659 1.561839206e-05 0.0 0.0 71.37808602 71.37808602 838.1639107 649.5877642 1.29030126 6580.484746 0.05279372767 2.6503907232805777e-05 0.01 0.010001276863794576 0.01 0.010001276863794576
59290.0 0.5562 274.0136387 260.2370101 28930.0 0.0 8.698206431 0.0 0.01054923541 1.561549043e-05 0.0 0.0 71.39892737 71.39892737 838.0954461 649.521799 1.290326895 6566.563951 0.05278042724 2.6547944081607295e-05 0.01 0.01000127924831867 0.01 0.01000127924831867
59300.0 0.5555 273.9495186 260.2080634 28890.0 0.0 8.698177964 0.0 0.010546305 1.561258913e-05 0.0 0.0 71.41970617 71.41970617 838.0270901 649.4559195 1.290352532 6552.670064 0.05276712558 2.658731223085198e-05 0.01 0.010001281637681554 0.01 0.010001281637681554
59310.0 0.5547 273.885496 260.1791683 28840.0 0.0 8.698149497 0.0 0.01054337537 1.560968819e-05 0.0 0.0 71.44042212 71.44042212 837.9588429 649.3901257 1.290378171 6538.803038 0.05275382267 2.6631571349214647e-05 0.01 0.010001284031893319 0.01 0.010001284031893319
59320.0 0.554 273.8215713 260.1503249 28790.0 0.0 8.698121031 0.0 0.01054044651 1.56067876e-05 0.0 0.0 71.46107491 71.46107491 837.8907048 649.324418 1.290403813 6524.962825 0.05274051853 2.667113453244384e-05 0.01 0.010001286430965263 0.01 0.010001286430965263
59330.0 0.5532 273.7577445 260.1215332 28740.0 0.0 8.698092564 0.0 0.01053751842 1.560388735e-05 0.0 0.0 71.48166424 71.48166424 837.8226761 649.2587966 1.290429457 6511.149381 0.05272721315 2.6715617587773166e-05 0.01 0.01000128883490721 0.01 0.01000128883490721
59340.0 0.5525 273.6940158 260.0927935 28700.0 0.0 8.698064098 0.0 0.01053459112 1.560098746e-05 0.0 0.0 71.50218981 71.50218981 837.754757 649.1932615 1.290455103 6497.362658 0.05271390654 2.6755377273637993e-05 0.01 0.010001291243730283 0.01 0.010001291243730283
59350.0 0.5517 273.6303853 260.0641058 28650.0 0.0 8.698035632 0.0 0.01053166459 1.559808791e-05 0.0 0.0 71.52265132 71.52265132 837.6869478 649.1278131 1.290480751 6483.602611 0.05270059871 2.680008593069082e-05 0.01 0.01000129365744507 0.01 0.01000129365744507
59360.0 0.551 273.5668532 260.0354702 28600.0 0.0 8.698007166 0.0 0.01052873883 1.559518871e-05 0.0 0.0 71.54304845 71.54304845 837.6192487 649.0624514 1.290506402 6469.869193 0.05268728964 2.6840043603666675e-05 0.01 0.010001296076061846 0.01 0.010001296076061846
59370.0 0.5502 273.5034197 260.006887 28560.0 0.0 8.6979787 0.0 0.01052581386 1.559228986e-05 0.0 0.0 71.56338091 71.56338091 837.55166 648.9971768 1.290532055 6456.162358 0.05267397934 2.6884979565842773e-05 0.01 0.010001298499591462 0.01 0.010001298499591462
59380.0 0.5495 273.4400849 259.9783562 28510.0 0.0 8.697950234 0.0 0.01052288966 1.558939136e-05 0.0 0.0 71.58364839 71.58364839 837.4841819 648.9319893 1.29055771 6442.48206 0.05266066782 2.6925136664340378e-05 0.01 0.010001300928044816 0.01 0.010001300928044816
59390.0 0.5487 273.376849 259.9498779 28460.0 0.0 8.697921768 0.0 0.01051996623 1.558649322e-05 0.0 0.0 71.6038506 71.6038506 837.4168148 648.8668893 1.290583367 6428.828253 0.05264735508 2.6970301674137782e-05 0.01 0.010001303361432588 0.01 0.010001303361432588
59400.0 0.548 273.313712 259.9214523 28410.0 0.0 8.697893303 0.0 0.01051704359 1.558359542e-05 0.0 0.0 71.62398722 71.62398722 837.3495588 648.8018768 1.290609027 6415.200892 0.05263404111 2.7010659714516947e-05 0.01 0.010001305799765057 0.01 0.010001305799765057
59410.0 0.5472 273.2506743 259.8930796 28370.0 0.0 8.697864837 0.0 0.01051412172 1.558069797e-05 0.0 0.0 71.64405795 71.64405795 837.2824143 648.7369522 1.290634689 6401.599929 0.05262072592 2.7056055470932643e-05 0.01 0.010001308243053633 0.01 0.010001308243053633
59420.0 0.5465 273.1877359 259.8647597 28320.0 0.0 8.697836372 0.0 0.01051120063 1.557780087e-05 0.0 0.0 71.66406249 71.66406249 837.2153814 648.6721155 1.290660353 6388.025321 0.05260740952 2.7096615965151382e-05 0.01 0.01000131069130876 0.01 0.01000131069130876
59430.0 0.5458 273.124897 259.8364929 28270.0 0.0 8.697807907 0.0 0.01050828032 1.557490412e-05 0.0 0.0 71.68400053 71.68400053 837.1484604 648.607367 1.290686019 6374.47702 0.0525940919 2.7137271340591835e-05 0.01 0.010001313144541436 0.01 0.010001313144541436
59440.0 0.545 273.0621577 259.8082793 28230.0 0.0 8.697779442 0.0 0.01050536079 1.557200772e-05 0.0 0.0 71.70387178 71.70387178 837.0816517 648.5427068 1.290711688 6360.954982 0.05258077306 2.7183008724846014e-05 0.01 0.010001315602762129 0.01 0.010001315602762129
59450.0 0.5443 272.9995182 259.780119 28180.0 0.0 8.697750977 0.0 0.01050244203 1.556911167e-05 0.0 0.0 71.72367593 71.72367593 837.0149554 648.4781352 1.290737359 6347.45916 0.05256745301 2.72238687858022e-05 0.01 0.010001318065982215 0.01 0.010001318065982215
