snr,proba,lat,lon,duration
1.0,0.44548845262838266,-21.666666666666664,141.8620689655172,120.0
2.0,0.3070250169714276,-21.666666666666664,141.8620689655172,120.0
5.0,0.18200245731007547,-21.666666666666664,141.8620689655172,120.0
1.0,0.13913724668716232,-16.25,141.8620689655172,30.0
2.0,0.08895962910046773,-16.25,141.8620689655172,30.0
5.0,0.04974021685740804,-16.25,141.8620689655172,30.0
1.0,0.25614421733248127,-16.25,141.8620689655172,60.0
2.0,0.16811613510941614,-16.25,141.8620689655172,60.0
5.0,0.09591197323505662,-16.25,141.8620689655172,60.0
1.0,0.3613635250893594,-16.25,141.8620689655172,90.0
2.0,0.24339380798998256,-16.25,141.8620689655172,90.0
5.0,0.14168456160710496,-16.25,141.8620689655172,90.0
1.0,0.4450555162709131,-16.25,141.8620689655172,120.0
2.0,0.3066900860461276,-16.25,141.8620689655172,120.0
5.0,0.18178831925130345,-16.25,141.8620689655172,120.0
1.0,0.13538290925367724,-10.833333333333329,141.8620689655172,30.0
2.0,0.08648897200585215,-10.833333333333329,141.8620689655172,30.0
5.0,0.048329229794765505,-10.833333333333329,141.8620689655172,30.0
1.0,0.25279630276122245,-10.833333333333329,141.8620689655172,60.0
2.0,0.16578925603273753,-10.833333333333329,141.8620689655172,60.0
5.0,0.09453033709189473,-10.833333333333329,141.8620689655172,60.0
1.0,0.3562186389596157,-10.833333333333329,141.8620689655172,90.0
2.0,0.23960602588406132,-10.833333333333329,141.8620689655172,90.0
5.0,0.13933362289656626,-10.833333333333329,141.8620689655172,90.0
1.0,0.4385220781494492,-10.833333333333329,141.8620689655172,120.0
2.0,0.30163258363990186,-10.833333333333329,141.8620689655172,120.0
5.0,0.17853280714453468,-10.833333333333329,141.8620689655172,120.0
1.0,0.13524126915391,-5.416666666666664,141.8620689655172,30.0
2.0,0.08639541385774863,-5.416666666666664,141.8620689655172,30.0
5.0,0.04827566441925224,-5.416666666666664,141.8620689655172,30.0
1.0,0.2507302301684564,-5.416666666666664,141.8620689655172,60.0
2.0,0.16435514639993898,-5.416666666666664,141.8620689655172,60.0
5.0,0.09368046116881679,-5.416666666666664,141.8620689655172,60.0
1.0,0.3521452261382019,-5.416666666666664,141.8620689655172,90.0
2.0,0.23661364475054159,-5.416666666666664,141.8620689655172,90.0
5.0,0.13747777300619812,-5.416666666666664,141.8620689655172,90.0
1.0,0.435564672301865,-5.416666666666664,141.8620689655172,120.0
2.0,0.29935034758638157,-5.416666666666664,141.8620689655172,120.0
5.0,0.17706844741255168,-5.416666666666664,141.8620689655172,120.0
1.0,0.13167734251478747,0.0,141.8620689655172,30.0
2.0,0.08405287750705359,0.0,141.8620689655172,30.0
5.0,0.04693693562963297,0.0,141.8620689655172,30.0
1.0,0.24790438026589745,0.0,141.8620689655172,60.0
2.0,0.1623948290016437,0.0,141.8620689655172,60.0
5.0,0.09251741422817761,0.0,141.8620689655172,60.0
1.0,0.3490799237412283,0.0,141.8620689655172,90.0
2.0,0.23436521285309342,0.0,141.8620689655172,90.0
5.0,0.13608340014648324,0.0,141.8620689655172,90.0
1.0,0.43431170661660934,0.0,141.8620689655172,120.0
2.0,0.2983841707808226,0.0,141.8620689655172,120.0
5.0,0.17645022704971902,0.0,141.8620689655172,120.0
1.0,0.13281800826163703,5.416666666666671,141.8620689655172,30.0
2.0,0.08480134578068899,5.416666666666671,141.8620689655172,30.0
5.0,0.04736231777474453,5.416666666666671,141.8620689655172,30.0
1.0,0.2479943971657651,5.416666666666671,141.8620689655172,60.0
2.0,0.16245703791208355,5.416666666666671,141.8620689655172,60.0
5.0,0.09255424266262269,5.416666666666671,141.8620689655172,60.0
1.0,0.35007156805601614,5.416666666666671,141.8620689655172,90.0
2.0,0.23509002962869308,5.416666666666671,141.8620689655172,90.0
5.0,0.1365297157923696,5.416666666666671,141.8620689655172,90.0
1.0,0.43561926294081654,5.416666666666671,141.8620689655172,120.0
2.0,0.2993938538729599,5.416666666666671,141.8620689655172,120.0
5.0,0.1771010502340561,5.416666666666671,141.8620689655172,120.0
1.0,0.1264465998791814,10.833333333333343,141.8620689655172,30.0
2.0,0.08062352745921209,10.833333333333343,141.8620689655172,30.0
5.0,0.04497991281196689,10.833333333333343,141.8620689655172,30.0
1.0,0.2431408716146437,10.833333333333343,141.8620689655172,60.0
2.0,0.15909755053623253,10.833333333333343,141.8620689655172,60.0
5.0,0.09056064532242614,10.833333333333343,141.8620689655172,60.0
1.0,0.3375229394530649,10.833333333333343,141.8620689655172,90.0
2.0,0.22593276651062788,10.833333333333343,141.8620689655172,90.0
5.0,0.13087618023110192,10.833333333333343,141.8620689655172,90.0
1.0,0.4262069262168998,10.833333333333343,141.8620689655172,120.0
2.0,0.2921472365065577,10.833333333333343,141.8620689655172,120.0
5.0,0.17244889324555923,10.833333333333343,141.8620689655172,120.0
1.0,0.1332743659476786,16.25,141.8620689655172,30.0
2.0,0.08510377279465009,16.25,141.8620689655172,30.0
5.0,0.04753541950493423,16.25,141.8620689655172,30.0
1.0,0.24717460176923056,16.25,141.8620689655172,60.0
2.0,0.1618897715174452,16.25,141.8620689655172,60.0
5.0,0.09221682419473265,16.25,141.8620689655172,60.0
1.0,0.34589238017430135,16.25,141.8620689655172,90.0
2.0,0.23203564803167787,16.25,141.8620689655172,90.0
5.0,0.13464193450716633,16.25,141.8620689655172,90.0
1.0,0.431813309869605,16.25,141.8620689655172,120.0
2.0,0.29645823955377193,16.25,141.8620689655172,120.0
5.0,0.17521130101852345,16.25,141.8620689655172,120.0
1.0,0.13695330853312526,21.66666666666667,141.8620689655172,30.0
2.0,0.08752274641306512,21.66666666666667,141.8620689655172,30.0
5.0,0.04891688578500719,21.66666666666667,141.8620689655172,30.0
1.0,0.2528824246950332,21.66666666666667,141.8620689655172,60.0
2.0,0.16584778794895938,21.66666666666667,141.8620689655172,60.0
5.0,0.09456456797623791,21.66666666666667,141.8620689655172,60.0
1.0,0.35378515687797985,21.66666666666667,141.8620689655172,90.0
2.0,0.23781664521084878,21.66666666666667,141.8620689655172,90.0
5.0,0.13822009877170416,21.66666666666667,141.8620689655172,90.0
1.0,0.4338389188563624,21.66666666666667,141.8620689655172,120.0
2.0,0.29801507069535416,21.66666666666667,141.8620689655172,120.0
5.0,0.17620419014789912,21.66666666666667,141.8620689655172,120.0
1.0,0.1394023180489401,27.083333333333343,141.8620689655172,30.0
2.0,0.08913581601472564,27.083333333333343,141.8620689655172,30.0
5.0,0.0498396703192614,27.083333333333343,141.8620689655172,30.0
1.0,0.25832622883567813,27.083333333333343,141.8620689655172,60.0
2.0,0.1696331884613158,27.083333333333343,141.8620689655172,60.0
5.0,0.09681531911483165,27.083333333333343,141.8620689655172,60.0
1.0,0.360935874036889,27.083333333333343,141.8620689655172,90.0
2.0,0.24307682656215523,27.083333333333343,141.8620689655172,90.0
5.0,0.14148608684816932,27.083333333333343,141.8620689655172,90.0
1.0,0.44312675981366245,27.083333333333343,141.8620689655172,120.0
2.0,0.3051867031986971,27.083333333333343,141.8620689655172,120.0
5.0,0.18081334789182846,27.083333333333343,141.8620689655172,120.0
1.0,0.14753052048101867,32.5,141.8620689655172,30.0
2.0,0.09450040736124832,32.5,141.8620689655172,30.0
5.0,0.0529131068000287,32.5,141.8620689655172,30.0
1.0,0.26176181896401474,32.5,141.8620689655172,60.0
2.0,0.17202597285784405,32.5,141.8620689655172,60.0
5.0,0.0982393718535387,32.5,141.8620689655172,60.0
1.0,0.36600556440825605,32.5,141.8620689655172,90.0
2.0,0.24682102627463964,32.5,141.8620689655172,90.0
5.0,0.14381911000063352,32.5,141.8620689655172,90.0
1.0,0.4454123524696576,32.5,141.8620689655172,120.0
2.0,0.3069567750294987,32.5,141.8620689655172,120.0
5.0,0.1819555637688649,32.5,141.8620689655172,120.0
1.0,0.1437654450030622,37.91666666666667,141.8620689655172,30.0
2.0,0.09201506170160723,37.91666666666667,141.8620689655172,30.0
5.0,0.051490403883540314,37.91666666666667,141.8620689655172,30.0
1.0,0.26143817547792947,37.91666666666667,141.8620689655172,60.0
2.0,0.1717983332059101,37.91666666666667,141.8620689655172,60.0
5.0,0.09810164250718278,37.91666666666667,141.8620689655172,60.0
1.0,0.36988631198219124,37.91666666666667,141.8620689655172,90.0
2.0,0.2496917879547198,37.91666666666667,141.8620689655172,90.0
5.0,0.14561171917869076,37.91666666666667,141.8620689655172,90.0
1.0,0.4506797238176209,37.91666666666667,141.8620689655172,120.0
2.0,0.31105683816441065,37.91666666666667,141.8620689655172,120.0
5.0,0.18461089031392208,37.91666666666667,141.8620689655172,120.0
1.0,0.1494967736976489,43.33333333333334,141.8620689655172,30.0
2.0,0.09580471675660085,43.33333333333334,141.8620689655172,30.0
5.0,0.05366520514322537,43.33333333333334,141.8620689655172,30.0
1.0,0.27574610116783504,43.33333333333334,141.8620689655172,60.0
2.0,0.1817977187010541,43.33333333333334,141.8620689655172,60.0
5.0,0.10407278396429676,43.33333333333334,141.8620689655172,60.0
1.0,0.37916294091657354,43.33333333333334,141.8620689655172,90.0
2.0,0.2565851757831298,43.33333333333334,141.8620689655172,90.0
5.0,0.14992565016889003,43.33333333333334,141.8620689655172,90.0
1.0,0.46141421825084195,43.33333333333334,141.8620689655172,120.0
2.0,0.31946899686893027,43.33333333333334,141.8620689655172,120.0
5.0,0.19008779687677002,43.33333333333334,141.8620689655172,120.0
1.0,0.16028525765010893,48.75,141.8620689655172,30.0
2.0,0.1029634406261164,48.75,141.8620689655172,30.0
5.0,0.0577841491922384,48.75,141.8620689655172,30.0
1.0,0.28348059238969514,48.75,141.8620689655172,60.0
2.0,0.1872442998206174,48.75,141.8620689655172,60.0
5.0,0.10734779400257755,48.75,141.8620689655172,60.0
1.0,0.38442279584863925,48.75,141.8620689655172,90.0
2.0,0.26051281991258635,48.75,141.8620689655172,90.0
5.0,0.1523878721989007,48.75,141.8620689655172,90.0
1.0,0.4723295800591568,48.75,141.8620689655172,120.0
2.0,0.32809059186555944,48.75,141.8620689655172,120.0
5.0,0.1957347267150148,48.75,141.8620689655172,120.0
1.0,0.16816270155290203,54.16666666666667,141.8620689655172,30.0
2.0,0.10820951011112856,54.16666666666667,141.8620689655172,30.0
5.0,0.06081427227292835,54.16666666666667,141.8620689655172,30.0
1.0,0.29475385762994233,54.16666666666667,141.8620689655172,60.0
2.0,0.1952357595563846,54.16666666666667,141.8620689655172,60.0
5.0,0.11217943394347962,54.16666666666667,141.8620689655172,60.0
1.0,0.3913855711788202,54.16666666666667,141.8620689655172,90.0
2.0,0.2657083212913859,54.16666666666667,141.8620689655172,90.0
5.0,0.155640310902602,54.16666666666667,141.8620689655172,90.0
1.0,0.4770554578840459,54.16666666666667,141.8620689655172,120.0
2.0,0.3318465131692302,54.16666666666667,141.8620689655172,120.0
5.0,0.19821069117306134,54.16666666666667,141.8620689655172,120.0
1.0,0.1814372086716568,59.58333333333334,141.8620689655172,30.0
2.0,0.11709365080929157,59.58333333333334,141.8620689655172,30.0
5.0,0.06594963800546372,59.58333333333334,141.8620689655172,30.0
1.0,0.30519972670876094,59.58333333333334,141.8620689655172,60.0
2.0,0.20268108762672177,59.58333333333334,141.8620689655172,60.0
5.0,0.11670073038978201,59.58333333333334,141.8620689655172,60.0
1.0,0.40524654150325856,59.58333333333334,141.8620689655172,90.0
2.0,0.2761724413055888,59.58333333333334,141.8620689655172,90.0
5.0,0.1622698653360879,59.58333333333334,141.8620689655172,90.0
1.0,0.48658844741705565,59.58333333333334,141.8620689655172,120.0
2.0,0.3394339477844286,59.58333333333334,141.8620689655172,120.0
5.0,0.2031947823397684,59.58333333333334,141.8620689655172,120.0
1.0,0.2107083050318761,65.0,141.8620689655172,30.0
2.0,0.1368614181687784,65.0,141.8620689655172,30.0
5.0,0.07746367915970787,65.0,141.8620689655172,30.0
1.0,0.33479161518676015,65.0,141.8620689655172,60.0
2.0,0.2239720670941442,65.0,141.8620689655172,60.0
5.0,0.12969517096171823,65.0,141.8620689655172,60.0
1.0,0.42854126239804224,65.0,141.8620689655172,90.0
2.0,0.2939305930146594,65.0,141.8620689655172,90.0
5.0,0.17358502046416047,65.0,141.8620689655172,90.0
1.0,0.5067727281307448,65.0,141.8620689655172,120.0
2.0,0.3557306718981085,65.0,141.8620689655172,120.0
5.0,0.21404377924568507,65.0,141.8620689655172,120.0
1.0,0.18424963297991648,-65.0,154.24137931034483,30.0
2.0,0.11898592000721375,-65.0,154.24137931034483,30.0
5.0,0.06704720135586839,-65.0,154.24137931034483,30.0
1.0,0.32161364941413706,-65.0,154.24137931034483,60.0
2.0,0.21446107497913713,-65.0,154.24137931034483,60.0
5.0,0.12387232200265219,-65.0,154.24137931034483,60.0
1.0,0.42650126778191677,-65.0,154.24137931034483,90.0
2.0,0.29239150654533963,-65.0,154.24137931034483,90.0
5.0,0.17261359608949567,-65.0,154.24137931034483,90.0
1.0,0.5068390157585134,-65.0,154.24137931034483,120.0
2.0,0.3557928204304016,-65.0,154.24137931034483,120.0
5.0,0.21408057767803967,-65.0,154.24137931034483,120.0
1.0,0.18099918519251657,-59.583333333333336,154.24137931034483,30.0
2.0,0.11680421627235038,-59.583333333333336,154.24137931034483,30.0
5.0,0.06578444965795249,-59.583333333333336,154.24137931034483,30.0
1.0,0.31666678953946126,-59.583333333333336,154.24137931034483,60.0
2.0,0.21090173759690223,-59.583333333333336,154.24137931034483,60.0
5.0,0.12170107768591576,-59.583333333333336,154.24137931034483,60.0
1.0,0.4172029219862149,-59.583333333333336,154.24137931034483,90.0
2.0,0.28527137251811074,-59.583333333333336,154.24137931034483,90.0
5.0,0.1680578173078503,-59.583333333333336,154.24137931034483,90.0
1.0,0.4987773829907671,-59.583333333333336,154.24137931034483,120.0
2.0,0.3492547212185789,-59.583333333333336,154.24137931034483,120.0
5.0,0.20971329529489935,-59.583333333333336,154.24137931034483,120.0
1.0,0.17680671851798613,-54.166666666666664,154.24137931034483,30.0
2.0,0.11399401086419025,-54.166666666666664,154.24137931034483,30.0
5.0,0.06415779227244034,-54.166666666666664,154.24137931034483,30.0
1.0,0.30757937365366583,-54.166666666666664,154.24137931034483,60.0
2.0,0.2043852092328623,-54.166666666666664,154.24137931034483,60.0
5.0,0.11773099705609824,-54.166666666666664,154.24137931034483,60.0
1.0,0.4063389943108632,-54.166666666666664,154.24137931034483,90.0
2.0,0.27700398681493066,-54.166666666666664,154.24137931034483,90.0
5.0,0.16279105629517343,-54.166666666666664,154.24137931034483,90.0
1.0,0.48761421562430074,-54.166666666666664,154.24137931034483,120.0
2.0,0.34028796083793444,-54.166666666666664,154.24137931034483,120.0
5.0,0.2037717933748654,-54.166666666666664,154.24137931034483,120.0
1.0,0.1748966365045468,-48.75,154.24137931034483,30.0
2.0,0.11271270465781236,-48.75,154.24137931034483,30.0
5.0,0.0634155899133052,-48.75,154.24137931034483,30.0
1.0,0.29956805511009577,-48.75,154.24137931034483,60.0
2.0,0.1986645498686268,-48.75,154.24137931034483,60.0
5.0,0.11425485710500516,-48.75,154.24137931034483,60.0
1.0,0.3972606784978189,-48.75,154.24137931034483,90.0
2.0,0.2701386612939122,-48.75,154.24137931034483,90.0
5.0,0.15843756115559182,-48.75,154.24137931034483,90.0
1.0,0.4818893110364133,-48.75,154.24137931034483,120.0
2.0,0.33571402179099474,-48.75,154.24137931034483,120.0
5.0,0.20076012130203946,-48.75,154.24137931034483,120.0
1.0,0.16443353752778178,-43.33333333333333,154.24137931034483,30.0
2.0,0.10572511742802504,-43.33333333333333,154.24137931034483,30.0
5.0,0.05937727145438654,-43.33333333333333,154.24137931034483,30.0
1.0,0.28475304797998646,-43.33333333333333,154.24137931034483,60.0
2.0,0.18815350085793958,-43.33333333333333,154.24137931034483,60.0
5.0,0.10789982780390761,-43.33333333333333,154.24137931034483,60.0
1.0,0.38277127058952676,-43.33333333333333,154.24137931034483,90.0
2.0,0.2592914570979149,-43.33333333333333,154.24137931034483,90.0
5.0,0.15162093170493451,-43.33333333333333,154.24137931034483,90.0
1.0,0.47071499018690577,-43.33333333333333,154.24137931034483,120.0
2.0,0.3268287171942047,-43.33333333333333,154.24137931034483,120.0
5.0,0.19491387276617955,-43.33333333333333,154.24137931034483,120.0
1.0,0.15335480521510958,-37.916666666666664,154.24137931034483,30.0
2.0,0.09836207096609462,-37.916666666666664,154.24137931034483,30.0
5.0,0.055137094442294754,-37.916666666666664,154.24137931034483,30.0
1.0,0.2698773560103417,-37.916666666666664,154.24137931034483,60.0
2.0,0.1776847543124973,-37.916666666666664,154.24137931034483,60.0
5.0,0.10160963392928557,-37.916666666666664,154.24137931034483,60.0
1.0,0.3742882589238363,-37.916666666666664,154.24137931034483,90.0
2.0,0.25297442102138656,-37.916666666666664,154.24137931034483,90.0
5.0,0.14767026617816437,-37.916666666666664,154.24137931034483,90.0
1.0,0.4600240819596836,-37.916666666666664,154.24137931034483,120.0
2.0,0.31839270154533295,-37.916666666666664,154.24137931034483,120.0
5.0,0.18939284704293846,-37.916666666666664,154.24137931034483,120.0
1.0,0.1468736512733536,-32.5,154.24137931034483,30.0
2.0,0.09407068420764997,-32.5,154.24137931034483,30.0
5.0,0.05267229435749732,-32.5,154.24137931034483,30.0
1.0,0.26531083092524355,-32.5,154.24137931034483,60.0
2.0,0.1744956174594634,-32.5,154.24137931034483,60.0
5.0,0.09970447107635438,-32.5,154.24137931034483,60.0
1.0,0.37110919836448875,-32.5,154.24137931034483,90.0
2.0,0.25061149593779886,-32.5,154.24137931034483,90.0
5.0,0.14619162813111752,-32.5,154.24137931034483,90.0
1.0,0.4550645248034385,-32.5,154.24137931034483,120.0
2.0,0.3144976625500344,-32.5,154.24137931034483,120.0
5.0,0.18685134893056266,-32.5,154.24137931034483,120.0
1.0,0.1414237218357839,-27.08333333333333,154.24137931034483,30.0
2.0,0.09047145291476577,-27.08333333333333,154.24137931034483,30.0
5.0,0.05060852853469533,-27.08333333333333,154.24137931034483,30.0
1.0,0.2572916381138931,-27.08333333333333,154.24137931034483,60.0
2.0,0.16891690829918238,-27.08333333333333,154.24137931034483,60.0
5.0,0.09638753556777768,-27.08333333333333,154.24137931034483,60.0
1.0,0.36479088008179195,-27.08333333333333,154.24137931034483,90.0
2.0,0.24593122001544343,-27.08333333333333,154.24137931034483,90.0
5.0,0.1432686757090923,-27.08333333333333,154.24137931034483,90.0
1.0,0.44799694174945937,-27.08333333333333,154.24137931034483,120.0
2.0,0.30897803916625655,-27.08333333333333,154.24137931034483,120.0
5.0,0.1832671672790509,-27.08333333333333,154.24137931034483,120.0
1.0,0.14012387288523376,-21.666666666666664,154.24137931034483,30.0
2.0,0.08961258019810514,-21.666666666666664,154.24137931034483,30.0
5.0,0.050114768290504874,-21.666666666666664,154.24137931034483,30.0
1.0,0.25461161000362065,-21.666666666666664,154.24137931034483,60.0
2.0,0.16705469751181823,-21.666666666666664,154.24137931034483,60.0
5.0,0.09528231450321556,-21.666666666666664,154.24137931034483,60.0
1.0,0.3616652387645751,-21.666666666666664,154.24137931034483,90.0
2.0,0.24362050245471512,-21.666666666666664,154.24137931034483,90.0
5.0,0.14182692175325917,-21.666666666666664,154.24137931034483,90.0
1.0,0.44374128754496445,-21.666666666666664,154.24137931034483,120.0
2.0,0.30567450332278767,-21.666666666666664,154.24137931034483,120.0
5.0,0.18113240556745436,-21.666666666666664,154.24137931034483,120.0
1.0,0.1383167926389237,-16.25,154.24137931034483,30.0
2.0,0.08842015175282514,-16.25,154.24137931034483,30.0
5.0,0.04943078293465597,-16.25,154.24137931034483,30.0
1.0,0.2563633578039144,-16.25,154.24137931034483,60.0
2.0,0.16827170025899496,-16.25,154.24137931034483,60.0
5.0,0.09600734391582444,-16.25,154.24137931034483,60.0
1.0,0.3592629706214814,-16.25,154.24137931034483,90.0
2.0,0.24184682678115665,-16.25,154.24137931034483,90.0
5.0,0.14072210145234743,-16.25,154.24137931034483,90.0
1.0,0.44310595703435485,-16.25,154.24137931034483,120.0
2.0,0.305186194664408,-16.25,154.24137931034483,120.0
5.0,0.1808226450555388,-16.25,154.24137931034483,120.0
1.0,0.13382739850514658,-10.833333333333329,154.24137931034483,30.0
2.0,0.08546739813303528,-10.833333333333329,154.24137931034483,30.0
5.0,0.047744637461659134,-10.833333333333329,154.24137931034483,30.0
1.0,0.25080682945633814,-10.833333333333329,154.24137931034483,60.0
2.0,0.16441104042525223,-10.833333333333329,154.24137931034483,60.0
5.0,0.09371374589152126,-10.833333333333329,154.24137931034483,60.0
1.0,0.3520669459733604,-10.833333333333329,154.24137931034483,90.0
2.0,0.2365590695303751,-10.833333333333329,154.24137931034483,90.0
5.0,0.1374436933907568,-10.833333333333329,154.24137931034483,90.0
1.0,0.4369155725829852,-10.833333333333329,154.24137931034483,120.0
2.0,0.30039652634770697,-10.833333333333329,154.24137931034483,120.0
5.0,0.17774105593627942,-10.833333333333329,154.24137931034483,120.0
1.0,0.13442208535707634,-5.416666666666664,154.24137931034483,30.0
2.0,0.0858575111717712,-5.416666666666664,154.24137931034483,30.0
5.0,0.047967498651379614,-5.416666666666664,154.24137931034483,30.0
1.0,0.2482876494634626,-5.416666666666664,154.24137931034483,60.0
2.0,0.16266311751487206,-5.416666666666664,154.24137931034483,60.0
5.0,0.09267763598528544,-5.416666666666664,154.24137931034483,60.0
1.0,0.34958191104433733,-5.416666666666664,154.24137931034483,90.0
2.0,0.23473608249914557,-5.416666666666664,154.24137931034483,90.0
5.0,0.13631470270530144,-5.416666666666664,154.24137931034483,90.0
1.0,0.4345572014541156,-5.416666666666664,154.24137931034483,120.0
2.0,0.2985763283979368,-5.416666666666664,154.24137931034483,120.0
5.0,0.17657396454169905,-5.416666666666664,154.24137931034483,120.0
1.0,0.1342702776823791,0.0,154.24137931034483,30.0
2.0,0.08575651511166615,0.0,154.24137931034483,30.0
5.0,0.04790859378980583,0.0,154.24137931034483,30.0
1.0,0.25258582333589863,0.0,154.24137931034483,60.0
2.0,0.16564373028403423,0.0,154.24137931034483,60.0
5.0,0.09444841336014376,0.0,154.24137931034483,60.0
1.0,0.3535840335016118,0.0,154.24137931034483,90.0
2.0,0.2376668932368694,0.0,154.24137931034483,90.0
5.0,0.13812727085472565,0.0,154.24137931034483,90.0
1.0,0.43783470074990505,0.0,154.24137931034483,120.0
2.0,0.3011071201186143,0.0,154.24137931034483,120.0
5.0,0.17820367194459408,0.0,154.24137931034483,120.0
1.0,0.1293691978601672,5.416666666666671,154.24137931034483,30.0
2.0,0.08253833415744238,5.416666666666671,154.24137931034483,30.0
5.0,0.04607148790746163,5.416666666666671,154.24137931034483,30.0
1.0,0.24808519326862521,5.416666666666671,154.24137931034483,60.0
2.0,0.16252054650241898,5.416666666666671,154.24137931034483,60.0
5.0,0.09259262987913275,5.416666666666671,154.24137931034483,60.0
1.0,0.3485708432694743,5.416666666666671,154.24137931034483,90.0
2.0,0.23399176262438548,5.416666666666671,154.24137931034483,90.0
5.0,0.1358502291855388,5.416666666666671,154.24137931034483,90.0
1.0,0.4365304332896388,5.416666666666671,154.24137931034483,120.0
2.0,0.3000989701558805,5.416666666666671,154.24137931034483,120.0
5.0,0.1775569226494732,5.416666666666671,154.24137931034483,120.0
1.0,0.12440343722219449,10.833333333333343,154.24137931034483,30.0
2.0,0.07928668200858646,10.833333333333343,154.24137931034483,30.0
5.0,0.04421935822296952,10.833333333333343,154.24137931034483,30.0
1.0,0.24329708003767236,10.833333333333343,154.24137931034483,60.0
2.0,0.1592041037966112,10.833333333333343,154.24137931034483,60.0
5.0,0.09062433355955601,10.833333333333343,154.24137931034483,60.0
1.0,0.34101526719445185,10.833333333333343,154.24137931034483,90.0
2.0,0.22847383008488442,10.833333333333343,154.24137931034483,90.0
5.0,0.13244066535238308,10.833333333333343,154.24137931034483,90.0
1.0,0.42924631722897255,10.833333333333343,154.24137931034483,120.0
2.0,0.29448217352231365,10.833333333333343,154.24137931034483,120.0
5.0,0.1739460400961227,10.833333333333343,154.24137931034483,120.0
1.0,0.1424326904530464,16.25,154.24137931034483,30.0
2.0,0.09112988332511285,16.25,154.24137931034483,30.0
5.0,0.05097842983983758,16.25,154.24137931034483,30.0
1.0,0.2555486446740396,16.25,154.24137931034483,60.0
2.0,0.16770164472931492,16.25,154.24137931034483,60.0
5.0,0.09567156289766754,16.25,154.24137931034483,60.0
1.0,0.3533009383242136,16.25,154.24137931034483,90.0
2.0,0.237458494529174,16.25,154.24137931034483,90.0
5.0,0.13799590735807654,16.25,154.24137931034483,90.0
1.0,0.4381501606225837,16.25,154.24137931034483,120.0
2.0,0.30134968304361476,16.25,154.24137931034483,120.0
5.0,0.17835825659500804,16.25,154.24137931034483,120.0
1.0,0.13440816837711134,21.66666666666667,154.24137931034483,30.0
2.0,0.08584816030521036,21.66666666666667,154.24137931034483,30.0
5.0,0.04796055632646434,21.66666666666667,154.24137931034483,30.0
1.0,0.25263406081513606,21.66666666666667,154.24137931034483,60.0
2.0,0.16567579099396945,21.66666666666667,154.24137931034483,60.0
5.0,0.09446528976258162,21.66666666666667,154.24137931034483,60.0
1.0,0.3528777431702701,21.66666666666667,154.24137931034483,90.0
2.0,0.2371498199065034,21.66666666666667,154.24137931034483,90.0
5.0,0.13780677768083316,21.66666666666667,154.24137931034483,90.0
1.0,0.4338313377693831,21.66666666666667,154.24137931034483,120.0
2.0,0.29801163594707325,21.66666666666667,154.24137931034483,120.0
5.0,0.17620631360517436,21.66666666666667,154.24137931034483,120.0
1.0,0.1382833965968343,27.083333333333343,154.24137931034483,30.0
2.0,0.0883971790822301,27.083333333333343,154.24137931034483,30.0
5.0,0.04941704061175223,27.083333333333343,154.24137931034483,30.0
1.0,0.2552600089931917,27.083333333333343,154.24137931034483,60.0
2.0,0.16749992005840164,27.083333333333343,154.24137931034483,60.0
5.0,0.09554895943294739,27.083333333333343,154.24137931034483,60.0
1.0,0.35671897148234843,27.083333333333343,154.24137931034483,90.0
2.0,0.2399712529607867,27.083333333333343,154.24137931034483,90.0
5.0,0.1395569655126504,27.083333333333343,154.24137931034483,90.0
1.0,0.43920078379044614,27.083333333333343,154.24137931034483,120.0
2.0,0.30215455482348863,27.083333333333343,154.24137931034483,120.0
5.0,0.17886630174130536,27.083333333333343,154.24137931034483,120.0
1.0,0.14314825058870106,32.5,154.24137931034483,30.0
2.0,0.09160422867733575,32.5,154.24137931034483,30.0
5.0,0.05125323256384706,32.5,154.24137931034483,30.0
1.0,0.2623482004832599,32.5,154.24137931034483,60.0
2.0,0.1724365523394965,32.5,154.24137931034483,60.0
5.0,0.09848824032293735,32.5,154.24137931034483,60.0
1.0,0.3661650376968182,32.5,154.24137931034483,90.0
2.0,0.24693697354307031,32.5,154.24137931034483,90.0
5.0,0.14389072451503682,32.5,154.24137931034483,90.0
1.0,0.44979145372130414,32.5,154.24137931034483,120.0
2.0,0.31036589450693997,32.5,154.24137931034483,120.0
5.0,0.1841635539527836,32.5,154.24137931034483,120.0
1.0,0.14871969209865554,37.91666666666667,154.24137931034483,30.0
2.0,0.09528544700209385,37.91666666666667,154.24137931034483,30.0
5.0,0.05336439805639881,37.91666666666667,154.24137931034483,30.0
1.0,0.2659217392887687,37.91666666666667,154.24137931034483,60.0
2.0,0.17492928481742254,37.91666666666667,154.24137931034483,60.0
5.0,0.09997312604150699,37.91666666666667,154.24137931034483,60.0
1.0,0.3711189862333578,37.91666666666667,154.24137931034483,90.0
2.0,0.2506060738112703,37.91666666666667,154.24137931034483,90.0
5.0,0.1461824876924226,37.91666666666667,154.24137931034483,90.0
1.0,0.45026606591439056,37.91666666666667,154.24137931034483,120.0
2.0,0.31073399737932395,37.91666666666667,154.24137931034483,120.0
5.0,0.1844027565695182,37.91666666666667,154.24137931034483,120.0
1.0,0.147302911942085,43.33333333333334,154.24137931034483,30.0
2.0,0.0943515009229372,43.33333333333334,154.24137931034483,30.0
