iloc,lon,lat,iradius,radius,ratio,ratio_map,region
1162,50,-89,36,18010000.0,0.07903053914281903,0.9999998877509649,rift_active
1162,50,-89,37,18510000.0,0.07903053914281903,0.9999998877509649,rift_active
1198,60,-89,0,10000.0,0.0006354259443440884,0.008040257347477252,rift_active
1198,60,-89,1,510000.0,0.03146709294970531,0.3981636688658942,rift_active
1198,60,-89,2,1010000.0,0.03414397424892578,0.4320351447254432,rift_active
1198,60,-89,3,1510000.0,0.03751133783566259,0.47464352428702267,rift_active
1198,60,-89,4,2010000.0,0.0421770955819228,0.5336809201233554,rift_active
1198,60,-89,5,2510000.0,0.04866492747597074,0.6157736305636913,rift_active
1198,60,-89,6,3010000.0,0.05483903919535803,0.693896734534825,rift_active
1198,60,-89,7,3510000.0,0.05732025353266457,0.7252923707749971,rift_active
1198,60,-89,8,4010000.0,0.06387146103769592,0.8081869940525341,rift_active
1198,60,-89,9,4510000.0,0.0680943866638625,0.8616210867203806,rift_active
1198,60,-89,10,5010000.0,0.07042266552479275,0.8910815791431346,rift_active
1198,60,-89,11,5510000.0,0.07236819756807218,0.9156990478583549,rift_active
1198,60,-89,12,6010000.0,0.07552309384042097,0.9556190073124261,rift_active
1198,60,-89,13,6510000.0,0.07630576123890886,0.9655223601064625,rift_active
1198,60,-89,14,7010000.0,0.07734165713185795,0.9786298978748531,rift_active
1198,60,-89,15,7510000.0,0.07794741787879643,0.986294791541436,rift_active
1198,60,-89,16,8010000.0,0.07903053914281903,0.9999998877509649,rift_active
1198,60,-89,17,8510000.0,0.07903053914281903,0.9999998877509649,rift_active
1198,60,-89,18,9010000.0,0.07903053914281903,0.9999998877509649,rift_active
1198,60,-89,19,9510000.0,0.07903053914281903,0.9999998877509649,rift_active
1198,60,-89,20,10010000.0,0.07903053914281903,0.9999998877509649,rift_active
1198,60,-89,21,10510000.0,0.07903053914281903,0.9999998877509649,rift_active
1198,60,-89,22,11010000.0,0.07903053914281903,0.9999998877509649,rift_active
1198,60,-89,23,11510000.0,0.07903053914281903,0.9999998877509649,rift_active
1198,60,-89,24,12010000.0,0.07903053914281903,0.9999998877509649,rift_active
1198,60,-89,25,12510000.0,0.07903053914281903,0.9999998877509649,rift_active
1198,60,-89,26,13010000.0,0.07903053914281903,0.9999998877509649,rift_active
1198,60,-89,27,13510000.0,0.07903053914281903,0.9999998877509649,rift_active
